OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
OD064893,ORD021759,92,2,121.49,242.98
OD064894,ORD021759,370,7,89.79,628.53
OD064895,ORD021759,519,4,29.99,119.96
OD064905,ORD021764,778,10,185.49,1854.9
OD064906,ORD021764,327,3,29.0,87.0
OD064931,ORD021771,266,5,185.0,925.0
OD064932,ORD021771,217,1,120.79,120.79
OD064933,ORD021771,755,4,59.49,237.96
OD064934,ORD021771,619,2,164.0,328.0
OD064939,ORD021773,775,3,170.79,512.37
OD064940,ORD021773,33,1,196.49,196.49
OD064941,ORD021773,697,10,115.49,1154.9
OD064942,ORD021773,617,2,99.79,199.58
OD064948,ORD021776,624,3,69.99,209.97
OD064949,ORD021776,788,2,29.0,58.0
OD064950,ORD021776,390,7,39.0,273.0
OD064961,ORD021780,95,10,108.0,1080.0
OD064962,ORD021780,782,3,168.0,504.0
OD064963,ORD021780,453,5,37.79,188.95
OD064964,ORD021780,267,2,111.99,223.98
OD064969,ORD021783,346,3,61.49,184.47
OD064970,ORD021784,108,6,101.49,608.94
OD064975,ORD021786,683,5,42.0,210.0
OD064983,ORD021789,503,1,125.49,125.49
OD064990,ORD021792,364,4,78.0,312.0
OD064991,ORD021792,543,2,120.79,241.58
OD064992,ORD021792,560,3,115.79,347.37
OD064993,ORD021792,684,5,118.49,592.45
OD065016,ORD021800,639,4,61.99,247.96
OD065017,ORD021800,144,1,158.99,158.99
OD065018,ORD021800,611,3,140.99,422.97
OD065034,ORD021807,214,10,98.0,980.0
OD065035,ORD021807,710,8,35.79,286.32
OD065046,ORD021813,505,6,167.99,1007.94
OD065050,ORD021815,14,2,74.49,148.98
OD065051,ORD021815,453,3,37.79,113.37
OD065052,ORD021815,20,3,168.99,506.97
OD065053,ORD021815,422,4,170.99,683.96
OD065075,ORD021822,531,2,142.0,284.0
OD065076,ORD021822,747,5,46.79,233.95
OD065077,ORD021822,549,4,15.0,60.0
OD065078,ORD021822,198,4,13.49,53.96
OD065079,ORD021822,387,3,184.79,554.37
OD065092,ORD021827,594,4,144.79,579.16
OD065093,ORD021827,473,2,60.0,120.0
OD065094,ORD021827,642,3,86.99,260.97
OD065095,ORD021828,243,4,148.49,593.96
OD065096,ORD021828,506,2,82.0,164.0
OD065097,ORD021828,694,3,79.99,239.97
OD065098,ORD021828,379,2,164.79,329.58
OD065099,ORD021829,307,4,122.49,489.96
OD065100,ORD021829,531,5,142.0,710.0
OD065101,ORD021829,103,5,162.79,813.95
OD065102,ORD021829,795,1,44.0,44.0
OD065103,ORD021829,469,2,127.99,255.98
OD065107,ORD021831,10,2,152.49,304.98
OD065108,ORD021831,441,3,145.79,437.37
OD065109,ORD021831,147,3,31.79,95.37
OD065110,ORD021831,278,5,11.79,58.95
OD065111,ORD021831,384,10,63.49,634.9
OD065130,ORD021837,681,7,139.49,976.43
OD065131,ORD021837,682,2,146.0,292.0
OD065132,ORD021837,387,10,184.79,1847.9
OD065133,ORD021837,123,3,17.79,53.37
OD065134,ORD021838,697,4,115.49,461.96
OD065135,ORD021838,707,10,19.79,197.9
OD065136,ORD021838,84,4,74.49,297.96
OD065137,ORD021838,644,4,132.99,531.96
OD065148,ORD021841,490,3,137.49,412.47
OD065152,ORD021843,241,4,108.0,432.0
OD065153,ORD021843,468,5,16.49,82.45
OD065154,ORD021843,527,2,115.79,231.58
OD065155,ORD021844,479,3,83.49,250.47
OD065156,ORD021844,162,3,14.99,44.97
OD065157,ORD021844,326,3,101.79,305.37
OD065158,ORD021844,793,3,73.99,221.97
OD065159,ORD021844,343,1,176.0,176.0
OD065160,ORD021845,71,5,36.49,182.45
OD065161,ORD021845,668,6,125.79,754.74
OD065162,ORD021845,782,5,168.0,840.0
OD065163,ORD021845,396,2,141.49,282.98
OD065169,ORD021848,597,5,112.49,562.45
OD065170,ORD021848,695,2,58.99,117.98
OD065171,ORD021848,565,5,125.49,627.45
OD065172,ORD021848,151,3,53.79,161.37
OD065196,ORD021856,156,5,72.99,364.95
OD065197,ORD021856,223,2,10.79,21.58
OD065198,ORD021856,501,2,90.99,181.98
OD065199,ORD021856,50,3,121.0,363.0
OD065229,ORD021864,54,9,12.79,115.11
OD065234,ORD021866,136,7,150.0,1050.0
OD065236,ORD021868,685,2,93.0,186.0
OD065237,ORD021868,428,3,94.0,282.0
OD065244,ORD021872,529,4,25.99,103.96
OD065245,ORD021872,400,2,89.49,178.98
OD065246,ORD021872,792,3,13.49,40.47
OD065264,ORD021879,526,5,18.49,92.45
OD065265,ORD021879,80,4,15.49,61.96
OD065266,ORD021879,397,2,194.0,388.0
OD065267,ORD021879,376,2,50.49,100.98
OD065271,ORD021881,9,1,37.0,37.0
OD065295,ORD021890,798,3,30.79,92.37
OD065296,ORD021890,28,2,138.79,277.58
OD065297,ORD021891,332,4,37.49,149.96
OD065298,ORD021891,443,5,53.79,268.95
OD065299,ORD021892,339,2,84.49,168.98
OD065300,ORD021892,10,5,152.49,762.45
OD065301,ORD021892,1,1,15.79,15.79
OD065302,ORD021892,458,2,86.79,173.58
OD065303,ORD021892,115,3,22.49,67.47
OD065305,ORD021894,523,4,74.79,299.16
OD065306,ORD021894,585,1,187.99,187.99
OD065307,ORD021894,49,3,93.0,279.0
OD065308,ORD021894,777,3,172.79,518.37
OD065309,ORD021894,356,3,146.0,438.0
OD065320,ORD021898,725,6,153.99,923.94
OD065321,ORD021898,538,2,174.99,349.98
OD065322,ORD021898,247,2,11.49,22.98
OD065323,ORD021899,12,4,21.79,87.16
OD065324,ORD021899,22,6,49.79,298.74
OD065350,ORD021907,75,1,195.79,195.79
OD065351,ORD021907,381,3,72.0,216.0
OD065352,ORD021907,673,5,188.49,942.45
OD065375,ORD021916,492,6,182.49,1094.94
OD065376,ORD021916,789,2,99.49,198.98
OD065377,ORD021916,144,2,158.99,317.98
OD065378,ORD021916,282,3,189.99,569.97
OD065379,ORD021917,311,5,133.79,668.95
OD065380,ORD021917,323,4,187.49,749.96
OD065381,ORD021917,533,4,85.0,340.0
OD065382,ORD021917,262,2,91.0,182.0
OD065383,ORD021917,263,4,150.79,603.16
OD065413,ORD021929,701,3,196.49,589.47
OD065414,ORD021929,252,2,88.49,176.98
OD065416,ORD021931,55,10,147.0,1470.0
OD065417,ORD021931,135,4,173.79,695.16
OD065418,ORD021931,305,7,96.79,677.53
OD065419,ORD021931,241,2,108.0,216.0
OD065420,ORD021931,770,3,160.49,481.47
OD065421,ORD021932,270,3,123.99,371.97
OD065428,ORD021935,709,1,191.0,191.0
OD065429,ORD021935,156,3,72.99,218.97
OD065430,ORD021935,41,1,112.79,112.79
OD065431,ORD021935,455,2,110.0,220.0
OD065432,ORD021936,108,2,101.49,202.98
OD065433,ORD021936,353,2,113.0,226.0
OD065434,ORD021936,742,1,52.49,52.49
OD065435,ORD021936,54,2,12.79,25.58
OD065449,ORD021942,40,2,69.0,138.0
OD065451,ORD021944,368,8,73.99,591.92
OD065453,ORD021946,246,1,10.0,10.0
OD065454,ORD021946,665,2,159.49,318.98
OD065455,ORD021947,189,4,76.79,307.16
OD065473,ORD021953,674,2,178.49,356.98
OD065474,ORD021953,200,2,17.0,34.0
OD065477,ORD021955,521,4,183.99,735.96
OD065478,ORD021955,385,3,12.99,38.97
OD065479,ORD021955,453,5,37.79,188.95
OD065485,ORD021957,160,1,69.99,69.99
OD065486,ORD021958,324,5,127.0,635.0
OD065487,ORD021959,67,7,184.79,1293.53
OD065488,ORD021959,517,7,46.49,325.43
OD065489,ORD021959,701,6,196.49,1178.94
OD065490,ORD021959,93,1,87.0,87.0
OD065494,ORD021961,9,16,37.0,592.0
OD065495,ORD021961,43,18,107.99,1943.82
OD065496,ORD021961,673,20,188.49,3769.8
OD065497,ORD021961,436,2,50.49,100.98
OD065498,ORD021962,153,3,132.49,397.47
OD065505,ORD021966,203,1,91.79,91.79
OD065506,ORD021966,448,2,118.49,236.98
OD065507,ORD021966,465,2,156.0,312.0
OD065508,ORD021966,689,4,94.79,379.16
OD065519,ORD021971,414,1,165.49,165.49
OD065539,ORD021978,561,3,26.79,80.37
OD065540,ORD021978,247,4,11.49,45.96
OD065541,ORD021978,676,7,197.49,1382.43
OD065542,ORD021978,710,6,35.79,214.74
OD065543,ORD021979,17,4,127.99,511.96
OD065544,ORD021979,481,2,170.79,341.58
OD065545,ORD021979,397,2,194.0,388.0
OD065546,ORD021979,97,3,56.79,170.37
OD065560,ORD021984,541,2,148.0,296.0
OD065561,ORD021984,647,2,182.99,365.98
OD065562,ORD021984,494,3,192.49,577.47
OD065566,ORD021986,498,1,10.79,10.79
OD065567,ORD021986,393,2,102.99,205.98
OD065568,ORD021986,630,6,184.99,1109.94
OD065569,ORD021986,45,1,82.99,82.99
OD065584,ORD021992,326,2,101.79,203.58
OD065585,ORD021992,403,2,122.0,244.0
OD065586,ORD021992,44,6,106.0,636.0
OD065587,ORD021992,94,2,177.0,354.0
OD065588,ORD021992,701,6,196.49,1178.94
OD065598,ORD021996,91,8,97.0,776.0
OD065612,ORD022001,683,1,42.0,42.0
OD065613,ORD022001,205,2,32.0,64.0
OD065614,ORD022001,250,3,29.49,88.47
OD065615,ORD022001,31,4,150.79,603.16
OD065616,ORD022002,357,7,18.99,132.93
OD065617,ORD022002,670,2,81.79,163.58
OD065644,ORD022011,480,1,75.79,75.79
OD065645,ORD022011,262,4,91.0,364.0
OD065646,ORD022011,586,2,25.79,51.58
OD065647,ORD022011,219,3,89.99,269.97
OD065648,ORD022011,181,7,60.0,420.0
OD065649,ORD022012,488,7,141.79,992.53
OD065650,ORD022012,203,2,91.79,183.58
OD065651,ORD022012,76,4,52.79,211.16
OD065652,ORD022012,81,2,121.79,243.58
OD065658,ORD022015,580,5,170.99,854.95
OD065659,ORD022015,510,5,82.99,414.95
OD065660,ORD022016,96,4,45.0,180.0
OD065661,ORD022017,574,3,67.0,201.0
OD065662,ORD022017,86,2,60.79,121.58
OD065663,ORD022017,631,4,154.0,616.0
OD065664,ORD022017,13,5,116.49,582.45
OD065665,ORD022017,493,2,104.79,209.58
OD065677,ORD022021,61,4,44.0,176.0
OD065678,ORD022021,407,4,62.0,248.0
OD065679,ORD022021,627,6,35.99,215.94
OD065680,ORD022021,762,4,125.79,503.16
OD065681,ORD022022,617,2,99.79,199.58
OD065682,ORD022022,673,3,188.49,565.47
OD065687,ORD022024,284,2,99.49,198.98
OD065688,ORD022024,495,1,32.49,32.49
OD065692,ORD022026,542,3,182.49,547.47
OD065693,ORD022026,223,4,10.79,43.16
OD065694,ORD022026,492,2,182.49,364.98
OD065695,ORD022026,304,5,197.0,985.0
OD065696,ORD022026,123,3,17.79,53.37
OD065699,ORD022028,797,2,143.99,287.98
OD065700,ORD022028,77,3,121.49,364.47
OD065701,ORD022028,214,4,98.0,392.0
OD065702,ORD022028,669,6,168.79,1012.74
OD065703,ORD022029,86,4,60.79,243.16
OD065704,ORD022029,290,2,118.0,236.0
OD065705,ORD022029,107,3,134.0,402.0
OD065706,ORD022029,36,3,85.99,257.97
OD065707,ORD022029,556,5,126.99,634.95
OD065708,ORD022030,40,6,69.0,414.0
OD065709,ORD022030,574,3,67.0,201.0
OD065710,ORD022030,784,6,39.79,238.74
OD065711,ORD022030,101,3,18.0,54.0
OD065723,ORD022034,575,2,191.79,383.58
OD065724,ORD022035,507,1,136.79,136.79
OD065725,ORD022035,313,3,137.0,411.0
OD065726,ORD022035,537,2,90.99,181.98
OD065727,ORD022035,61,8,44.0,352.0
OD065732,ORD022037,204,3,80.79,242.37
OD065733,ORD022037,409,5,183.0,915.0
OD065742,ORD022041,127,2,91.99,183.98
OD065743,ORD022041,518,2,25.79,51.58
OD065744,ORD022041,350,3,29.99,89.97
OD065745,ORD022041,503,2,125.49,250.98
OD065746,ORD022041,313,3,137.0,411.0
OD065754,ORD022046,543,3,120.79,362.37
OD065755,ORD022046,347,2,60.49,120.98
OD065756,ORD022046,718,4,157.99,631.96
OD065757,ORD022046,515,1,136.49,136.49
OD065763,ORD022048,663,3,80.0,240.0
OD065764,ORD022048,420,4,110.49,441.96
OD065765,ORD022048,369,4,177.79,711.16
OD065784,ORD022056,235,7,148.79,1041.53
OD065785,ORD022056,354,6,197.79,1186.74
OD065786,ORD022056,69,7,116.0,812.0
OD065787,ORD022056,384,5,63.49,317.45
OD065788,ORD022057,378,4,68.49,273.96
OD065789,ORD022057,268,5,182.79,913.95
OD065790,ORD022057,517,3,46.49,139.47
OD065793,ORD022059,28,3,138.79,416.37
OD065794,ORD022059,449,2,185.49,370.98
OD065795,ORD022059,131,3,37.99,113.97
OD065796,ORD022059,743,2,130.49,260.98
OD065797,ORD022059,463,5,104.0,520.0
OD065798,ORD022060,350,2,29.99,59.98
OD065799,ORD022060,471,2,93.99,187.98
OD065800,ORD022060,458,8,86.79,694.32
OD065801,ORD022060,692,10,17.79,177.9
OD065802,ORD022060,427,4,19.99,79.96
OD065804,ORD022062,262,5,91.0,455.0
OD065839,ORD022075,543,3,120.79,362.37
OD065840,ORD022075,470,6,135.99,815.94
OD065841,ORD022075,15,8,62.49,499.92
OD065847,ORD022077,709,8,191.0,1528.0
OD065848,ORD022077,483,3,84.99,254.97
OD065868,ORD022085,132,3,67.79,203.37
OD065869,ORD022086,18,1,173.79,173.79
OD065870,ORD022086,786,5,93.99,469.95
OD065871,ORD022086,208,5,49.0,245.0
OD065872,ORD022086,364,7,78.0,546.0
OD065876,ORD022088,619,3,164.0,492.0
OD065881,ORD022090,605,4,115.99,463.96
OD065897,ORD022095,86,3,60.79,182.37
OD065898,ORD022095,149,6,86.99,521.94
OD065899,ORD022095,169,4,20.79,83.16
OD065900,ORD022095,27,2,21.49,42.98
OD065901,ORD022095,493,3,104.79,314.37
OD065902,ORD022096,735,5,72.49,362.45
OD065911,ORD022100,207,1,63.99,63.99
OD065912,ORD022100,93,10,87.0,870.0
OD065921,ORD022104,109,3,159.0,477.0
OD065922,ORD022104,756,3,24.79,74.37
OD065923,ORD022104,657,3,182.79,548.37
OD065961,ORD022115,274,4,109.0,436.0
OD065962,ORD022115,195,3,57.49,172.47
OD065963,ORD022115,12,5,21.79,108.95
OD065964,ORD022115,455,3,110.0,330.0
OD065965,ORD022115,300,1,141.79,141.79
OD065974,ORD022119,680,3,40.49,121.47
OD065975,ORD022119,196,3,143.99,431.97
OD065978,ORD022121,236,7,27.99,195.93
OD065979,ORD022121,646,5,181.0,905.0
OD065980,ORD022121,776,2,34.79,69.58
OD065981,ORD022121,490,2,137.49,274.98
OD065990,ORD022125,551,2,134.79,269.58
OD065991,ORD022126,303,4,188.79,755.16
OD065992,ORD022126,316,4,42.49,169.96
OD066015,ORD022133,282,2,189.99,379.98
OD066016,ORD022133,759,4,31.99,127.96
OD066017,ORD022134,592,7,88.99,622.93
OD066018,ORD022134,548,3,50.49,151.47
OD066019,ORD022134,79,3,19.79,59.37
OD066020,ORD022135,638,1,192.49,192.49
OD066033,ORD022141,78,3,129.99,389.97
OD066034,ORD022141,265,4,144.99,579.96
OD066035,ORD022141,69,4,116.0,464.0
OD066036,ORD022141,347,2,60.49,120.98
OD066037,ORD022142,496,4,131.49,525.96
OD066038,ORD022142,209,2,108.0,216.0
OD066039,ORD022142,559,4,145.99,583.96
OD066053,ORD022146,165,2,113.49,226.98
OD066054,ORD022146,378,5,68.49,342.45
OD066055,ORD022146,564,4,65.99,263.96
OD066056,ORD022146,710,3,35.79,107.37
OD066057,ORD022146,404,6,145.49,872.94
OD066058,ORD022147,82,2,198.79,397.58
OD066059,ORD022147,352,5,195.79,978.95
OD066060,ORD022147,681,7,139.49,976.43
OD066061,ORD022147,6,3,188.99,566.97
OD066062,ORD022148,727,9,89.49,805.41
OD066063,ORD022148,583,2,186.0,372.0
OD066076,ORD022153,308,3,142.49,427.47
OD066077,ORD022153,157,8,171.99,1375.92
OD066078,ORD022153,743,3,130.49,391.47
OD066091,ORD022158,576,8,112.49,899.92
OD066092,ORD022158,796,2,181.0,362.0
OD066093,ORD022158,756,3,24.79,74.37
OD066094,ORD022158,716,2,55.49,110.98
OD066095,ORD022159,111,3,107.49,322.47
OD066096,ORD022159,137,6,58.99,353.94
OD066097,ORD022159,735,9,72.49,652.41
OD066098,ORD022159,615,4,107.79,431.16
OD066099,ORD022159,64,2,142.79,285.58
OD066115,ORD022165,149,2,86.99,173.98
OD066125,ORD022168,704,6,82.79,496.74
OD066126,ORD022168,673,2,188.49,376.98
OD066127,ORD022168,756,2,24.79,49.58
OD066128,ORD022168,307,1,122.49,122.49
OD066134,ORD022170,378,4,68.49,273.96
OD066135,ORD022170,13,2,116.49,232.98
OD066136,ORD022170,775,5,170.79,853.95
OD066137,ORD022170,525,2,188.49,376.98
OD066146,ORD022176,742,3,52.49,157.47
OD066147,ORD022176,1,2,15.79,31.58
OD066148,ORD022176,116,3,127.49,382.47
OD066163,ORD022181,518,6,25.79,154.74
OD066164,ORD022182,586,2,25.79,51.58
OD066165,ORD022182,70,2,76.49,152.98
OD066166,ORD022182,501,4,90.99,363.96
OD066167,ORD022182,535,4,31.79,127.16
OD066168,ORD022183,632,1,135.0,135.0
OD066169,ORD022183,604,2,83.0,166.0
OD066175,ORD022185,520,4,58.79,235.16
OD066176,ORD022185,738,2,189.99,379.98
OD066177,ORD022185,457,2,120.0,240.0
OD066178,ORD022185,334,2,95.99,191.98
OD066188,ORD022188,161,2,57.0,114.0
OD066189,ORD022188,495,3,32.49,97.47
OD066190,ORD022188,429,1,115.0,115.0
OD066191,ORD022188,377,5,55.99,279.95
OD066192,ORD022188,690,3,83.99,251.97
OD066207,ORD022193,578,5,53.0,265.0
OD066208,ORD022193,694,3,79.99,239.97
OD066217,ORD022196,35,3,54.49,163.47
OD066218,ORD022196,635,2,166.99,333.98
OD066219,ORD022197,354,3,197.79,593.37
OD066220,ORD022197,357,2,18.99,37.98
OD066221,ORD022198,791,1,153.49,153.49
OD066222,ORD022198,258,3,110.49,331.47
OD066223,ORD022198,331,2,133.99,267.98
OD066224,ORD022199,655,4,148.79,595.16
OD066225,ORD022199,128,4,18.49,73.96
OD066226,ORD022199,428,1,94.0,94.0
OD066227,ORD022199,250,1,29.49,29.49
OD066239,ORD022203,380,2,36.49,72.98
OD066240,ORD022204,518,4,25.79,103.16
OD066241,ORD022204,797,4,143.99,575.96
OD066242,ORD022204,44,7,106.0,742.0
OD066243,ORD022204,73,5,17.49,87.45
OD066244,ORD022205,767,2,124.0,248.0
OD066245,ORD022205,38,3,127.0,381.0
OD066246,ORD022205,34,5,65.49,327.45
OD066247,ORD022205,55,2,147.0,294.0
OD066248,ORD022205,578,5,53.0,265.0
OD066261,ORD022209,89,3,10.49,31.47
OD066262,ORD022209,385,4,12.99,51.96
OD066285,ORD022217,799,4,156.79,627.16
OD066286,ORD022217,547,5,44.79,223.95
OD066287,ORD022217,352,6,195.79,1174.74
OD066288,ORD022217,708,3,190.0,570.0
OD066289,ORD022217,73,8,17.49,139.92
OD066303,ORD022222,379,6,164.79,988.74
OD066304,ORD022222,598,4,96.99,387.96
OD066334,ORD022231,712,2,151.49,302.98
OD066335,ORD022231,212,4,39.79,159.16
OD066336,ORD022232,177,2,195.0,390.0
OD066337,ORD022232,223,1,10.79,10.79
OD066338,ORD022233,309,10,186.79,1867.9
OD066339,ORD022233,68,3,149.49,448.47
OD066340,ORD022233,235,2,148.79,297.58
OD066341,ORD022234,749,3,176.49,529.47
OD066342,ORD022234,274,2,109.0,218.0
OD066343,ORD022234,551,5,134.79,673.95
OD066344,ORD022234,467,1,11.49,11.49
OD066349,ORD022237,427,6,19.99,119.94
OD066350,ORD022237,91,4,97.0,388.0
OD066351,ORD022237,313,6,137.0,822.0
OD066356,ORD022239,495,3,32.49,97.47
OD066357,ORD022239,105,1,145.49,145.49
OD066358,ORD022240,779,3,72.49,217.47
OD066359,ORD022240,735,2,72.49,144.98
OD066360,ORD022240,210,5,136.49,682.45
OD066361,ORD022240,75,5,195.79,978.95
OD066367,ORD022243,762,3,125.79,377.37
OD066368,ORD022243,332,2,37.49,74.98
OD066369,ORD022243,758,2,178.0,356.0
OD066374,ORD022245,32,3,149.0,447.0
OD066385,ORD022248,56,2,150.49,300.98
OD066386,ORD022248,602,4,146.49,585.96
OD066391,ORD022250,247,6,11.49,68.94
OD066392,ORD022250,653,4,125.49,501.96
OD066419,ORD022262,767,3,124.0,372.0
OD066420,ORD022262,362,2,198.0,396.0
OD066421,ORD022262,539,3,33.79,101.37
OD066422,ORD022262,242,2,189.49,378.98
OD066423,ORD022263,129,2,136.79,273.58
OD066424,ORD022263,660,5,114.0,570.0
OD066425,ORD022263,216,2,106.49,212.98
OD066426,ORD022263,272,4,111.49,445.96
OD066427,ORD022264,289,2,147.99,295.98
OD066428,ORD022264,334,1,95.99,95.99
OD066455,ORD022274,348,2,141.49,282.98
OD066456,ORD022274,753,2,193.99,387.98
OD066464,ORD022277,652,3,167.49,502.47
OD066475,ORD022281,361,10,52.79,527.9
OD066488,ORD022287,168,2,73.0,146.0
OD066489,ORD022287,20,2,168.99,337.98
OD066490,ORD022287,523,4,74.79,299.16
OD066491,ORD022288,463,4,104.0,416.0
OD066492,ORD022288,160,2,69.99,139.98
OD066493,ORD022288,640,7,163.0,1141.0
OD066494,ORD022288,436,2,50.49,100.98
OD066495,ORD022288,327,1,29.0,29.0
OD066507,ORD022294,179,3,45.49,136.47
OD066508,ORD022294,799,1,156.79,156.79
OD066509,ORD022294,334,2,95.99,191.98
OD066510,ORD022294,681,3,139.49,418.47
OD066511,ORD022294,651,5,103.0,515.0
OD066526,ORD022299,328,1,112.99,112.99
OD066527,ORD022299,182,1,31.99,31.99
OD066528,ORD022299,237,2,109.0,218.0
OD066529,ORD022300,328,7,112.99,790.93
OD066530,ORD022300,79,3,19.79,59.37
OD066545,ORD022308,201,2,172.99,345.98
OD066546,ORD022308,263,2,150.79,301.58
OD066547,ORD022308,440,5,141.49,707.45
OD066548,ORD022308,81,2,121.79,243.58
OD066549,ORD022308,447,3,78.0,234.0
OD066575,ORD022317,728,1,116.79,116.79
OD066576,ORD022318,603,4,128.49,513.96
OD066577,ORD022318,163,1,17.49,17.49
OD066578,ORD022318,377,9,55.99,503.91
OD066579,ORD022318,671,1,57.79,57.79
OD066580,ORD022318,369,2,177.79,355.58
OD066581,ORD022319,645,4,101.99,407.96
OD066582,ORD022319,486,4,78.49,313.96
OD066583,ORD022319,156,1,72.99,72.99
OD066584,ORD022319,165,2,113.49,226.98
OD066585,ORD022319,245,3,185.49,556.47
OD066586,ORD022320,388,8,149.0,1192.0
OD066587,ORD022320,99,3,32.79,98.37
OD066622,ORD022333,431,3,122.0,366.0
OD066623,ORD022333,411,4,115.79,463.16
OD066624,ORD022333,701,4,196.49,785.96
OD066625,ORD022333,284,10,99.49,994.9
OD066629,ORD022335,797,8,143.99,1151.92
OD066630,ORD022336,25,2,88.99,177.98
OD066631,ORD022336,59,3,31.0,93.0
OD066632,ORD022336,109,3,159.0,477.0
OD066633,ORD022336,744,3,48.79,146.37
OD066652,ORD022347,328,3,112.99,338.97
OD066659,ORD022350,707,9,19.79,178.11
OD066660,ORD022350,57,2,122.99,245.98
OD066661,ORD022350,637,4,131.99,527.96
OD066662,ORD022350,172,6,126.79,760.74
OD066667,ORD022352,165,6,113.49,680.94
OD066668,ORD022352,704,1,82.79,82.79
OD066669,ORD022352,678,2,23.99,47.98
OD066670,ORD022352,244,5,66.99,334.95
OD066671,ORD022352,450,3,138.0,414.0
OD066724,ORD022369,738,1,189.99,189.99
OD066725,ORD022369,201,2,172.99,345.98
OD066726,ORD022369,239,6,159.79,958.74
OD066727,ORD022369,487,3,120.99,362.97
OD066730,ORD022371,93,3,87.0,261.0
OD066731,ORD022371,576,3,112.49,337.47
OD066746,ORD022375,41,4,112.79,451.16
OD066747,ORD022375,206,4,174.0,696.0
OD066748,ORD022375,401,6,18.0,108.0
OD066758,ORD022379,253,2,70.0,140.0
OD066759,ORD022379,268,2,182.79,365.58
OD066760,ORD022380,174,6,27.0,162.0
OD066761,ORD022380,330,20,37.79,755.8
OD066762,ORD022380,449,4,185.49,741.96
OD066776,ORD022387,311,2,133.79,267.58
OD066777,ORD022387,681,4,139.49,557.96
OD066778,ORD022387,93,4,87.0,348.0
OD066779,ORD022388,375,4,197.79,791.16
OD066780,ORD022388,561,6,26.79,160.74
OD066781,ORD022388,313,10,137.0,1370.0
OD066782,ORD022388,208,10,49.0,490.0
OD066783,ORD022388,368,8,73.99,591.92
OD066786,ORD022390,144,3,158.99,476.97
OD066787,ORD022390,397,1,194.0,194.0
OD066788,ORD022390,180,3,144.79,434.37
OD066789,ORD022390,306,1,110.99,110.99
OD066817,ORD022401,182,2,31.99,63.98
OD066818,ORD022401,728,8,116.79,934.32
OD066826,ORD022405,426,9,138.0,1242.0
OD066827,ORD022405,595,1,35.99,35.99
OD066828,ORD022405,90,2,23.49,46.98
OD066837,ORD022409,566,8,188.0,1504.0
OD066850,ORD022413,650,3,12.99,38.97
OD066851,ORD022413,775,1,170.79,170.79
OD066852,ORD022413,14,2,74.49,148.98
OD066857,ORD022416,280,4,176.0,704.0
OD066858,ORD022416,285,2,25.79,51.58
OD066859,ORD022416,157,3,171.99,515.97
OD066860,ORD022416,143,1,135.0,135.0
OD066869,ORD022419,129,3,136.79,410.37
OD066870,ORD022419,424,2,148.99,297.98
OD066871,ORD022419,139,3,42.0,126.0
OD066872,ORD022419,763,8,73.0,584.0
OD066873,ORD022419,638,6,192.49,1154.94
OD066900,ORD022428,159,2,112.0,224.0
OD066901,ORD022428,128,2,18.49,36.98
OD066902,ORD022428,501,2,90.99,181.98
OD066903,ORD022428,274,5,109.0,545.0
OD066908,ORD022430,56,2,150.49,300.98
OD066909,ORD022430,183,5,130.99,654.95
OD066910,ORD022430,420,2,110.49,220.98
OD066911,ORD022430,524,6,41.79,250.74
OD066912,ORD022431,287,3,22.99,68.97
OD066913,ORD022431,624,4,69.99,279.96
OD066914,ORD022431,657,3,182.79,548.37
OD066915,ORD022431,485,5,21.99,109.95
OD066916,ORD022431,58,2,72.79,145.58
OD066917,ORD022432,232,5,35.49,177.45
OD066918,ORD022432,497,4,157.0,628.0
OD066919,ORD022432,493,4,104.79,419.16
OD066960,ORD022447,387,4,184.79,739.16
OD066961,ORD022447,217,5,120.79,603.95
OD066962,ORD022447,214,2,98.0,196.0
OD066963,ORD022447,777,3,172.79,518.37
OD066964,ORD022447,196,3,143.99,431.97
OD066970,ORD022449,29,7,190.0,1330.0
OD066971,ORD022449,557,2,11.79,23.58
OD066972,ORD022449,321,9,102.79,925.11
OD066973,ORD022449,47,2,89.99,179.98
OD066986,ORD022455,569,5,197.49,987.45
OD066987,ORD022455,682,6,146.0,876.0
OD066988,ORD022455,124,8,149.0,1192.0
OD066989,ORD022456,216,1,106.49,106.49
OD067007,ORD022464,417,8,77.49,619.92
OD067008,ORD022464,602,6,146.49,878.94
OD067009,ORD022465,609,9,39.0,351.0
OD067010,ORD022465,798,1,30.79,30.79
OD067023,ORD022472,789,2,99.49,198.98
OD067024,ORD022472,227,3,178.49,535.47
OD067025,ORD022472,637,2,131.99,263.98
OD067026,ORD022472,502,2,65.79,131.58
OD067027,ORD022472,742,1,52.49,52.49
OD067039,ORD022476,388,2,149.0,298.0
OD067040,ORD022476,267,2,111.99,223.98
OD067041,ORD022476,13,2,116.49,232.98
OD067042,ORD022476,632,3,135.0,405.0
OD067043,ORD022476,162,7,14.99,104.93
OD067058,ORD022481,416,6,179.0,1074.0
OD067059,ORD022481,766,4,23.99,95.96
OD067060,ORD022482,452,8,121.0,968.0
OD067075,ORD022487,278,2,11.79,23.58
OD067076,ORD022487,566,1,188.0,188.0
OD067077,ORD022487,581,1,160.79,160.79
OD067078,ORD022487,309,1,186.79,186.79
