OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
OD027058,ORD009103,408,1,159.79,159.79
OD027059,ORD009103,281,2,81.49,162.98
OD027060,ORD009103,532,4,101.99,407.96
OD027061,ORD009104,628,3,119.79,359.37
OD027062,ORD009104,294,1,165.79,165.79
OD027063,ORD009104,39,3,100.79,302.37
OD027064,ORD009104,766,4,23.99,95.96
OD027072,ORD009108,457,4,120.0,480.0
OD027073,ORD009108,745,4,54.49,217.96
OD027074,ORD009108,608,5,113.79,568.95
OD027077,ORD009110,130,3,86.49,259.47
OD027090,ORD009115,683,3,42.0,126.0
OD027091,ORD009115,724,3,38.79,116.37
OD027092,ORD009115,296,3,108.0,324.0
OD027093,ORD009115,543,2,120.79,241.58
OD027094,ORD009115,54,3,12.79,38.37
OD027115,ORD009123,602,4,146.49,585.96
OD027116,ORD009123,510,6,82.99,497.94
OD027117,ORD009123,273,9,183.49,1651.41
OD027118,ORD009123,553,2,114.49,228.98
OD027119,ORD009123,129,2,136.79,273.58
OD027126,ORD009126,17,3,127.99,383.97
OD027127,ORD009126,392,4,86.79,347.16
OD027128,ORD009126,630,2,184.99,369.98
OD027129,ORD009126,487,2,120.99,241.98
OD027130,ORD009126,504,2,61.49,122.98
OD027145,ORD009131,175,6,103.0,618.0
OD027146,ORD009131,392,3,86.79,260.37
OD027147,ORD009131,524,4,41.79,167.16
OD027148,ORD009132,758,2,178.0,356.0
OD027149,ORD009132,349,3,98.79,296.37
OD027150,ORD009132,6,4,188.99,755.96
OD027151,ORD009132,545,3,122.0,366.0
OD027153,ORD009134,161,3,57.0,171.0
OD027154,ORD009134,210,7,136.49,955.43
OD027155,ORD009134,401,3,18.0,54.0
OD027156,ORD009134,556,2,126.99,253.98
OD027157,ORD009134,793,5,73.99,369.95
OD027165,ORD009138,34,2,65.49,130.98
OD027166,ORD009138,654,5,11.0,55.0
OD027167,ORD009138,155,4,25.79,103.16
OD027168,ORD009138,201,5,172.99,864.95
OD027169,ORD009138,562,2,40.99,81.98
OD027179,ORD009142,777,3,172.79,518.37
OD027180,ORD009142,120,2,59.49,118.98
OD027181,ORD009142,115,10,22.49,224.9
OD027182,ORD009142,478,7,72.79,509.53
OD027183,ORD009142,579,1,94.49,94.49
OD027184,ORD009143,164,3,83.79,251.37
OD027185,ORD009143,61,1,44.0,44.0
OD027186,ORD009143,253,6,70.0,420.0
OD027187,ORD009143,32,2,149.0,298.0
OD027188,ORD009143,27,2,21.49,42.98
OD027203,ORD009150,534,2,108.49,216.98
OD027204,ORD009150,38,5,127.0,635.0
OD027205,ORD009150,489,5,117.0,585.0
OD027206,ORD009150,376,2,50.49,100.98
OD027212,ORD009152,639,3,61.99,185.97
OD027213,ORD009152,685,3,93.0,279.0
OD027214,ORD009152,688,4,188.79,755.16
OD027215,ORD009152,502,3,65.79,197.37
OD027216,ORD009152,149,2,86.99,173.98
OD027219,ORD009154,543,3,120.79,362.37
OD027220,ORD009155,157,4,171.99,687.96
OD027221,ORD009155,29,4,190.0,760.0
OD027222,ORD009155,727,2,89.49,178.98
OD027223,ORD009155,74,6,58.99,353.94
OD027224,ORD009156,561,3,26.79,80.37
OD027225,ORD009156,342,2,157.0,314.0
OD027226,ORD009157,126,4,169.0,676.0
OD027227,ORD009157,80,1,15.49,15.49
OD027228,ORD009157,612,1,147.99,147.99
OD027229,ORD009157,296,5,108.0,540.0
OD027230,ORD009158,720,3,131.79,395.37
OD027255,ORD009167,68,6,149.49,896.94
OD027256,ORD009167,448,9,118.49,1066.41
OD027257,ORD009167,240,12,150.79,1809.48
OD027258,ORD009167,285,15,25.79,386.85
OD027270,ORD009171,97,2,56.79,113.58
OD027271,ORD009171,13,10,116.49,1164.9
OD027272,ORD009171,465,6,156.0,936.0
OD027273,ORD009172,347,3,60.49,181.47
OD027277,ORD009174,705,5,137.99,689.95
OD027278,ORD009174,446,3,80.0,240.0
OD027279,ORD009175,268,4,182.79,731.16
OD027280,ORD009175,9,2,37.0,74.0
OD027281,ORD009175,148,2,73.49,146.98
OD027292,ORD009179,15,3,62.49,187.47
OD027293,ORD009179,598,2,96.99,193.98
OD027294,ORD009179,2,4,113.0,452.0
OD027295,ORD009179,629,9,183.99,1655.91
OD027304,ORD009183,447,6,78.0,468.0
OD027305,ORD009183,786,4,93.99,375.96
OD027306,ORD009183,573,3,25.0,75.0
OD027307,ORD009183,180,3,144.79,434.37
OD027310,ORD009185,352,3,195.79,587.37
OD027311,ORD009185,371,1,146.49,146.49
OD027312,ORD009185,220,4,60.49,241.96
OD027313,ORD009185,687,3,37.79,113.37
OD027315,ORD009187,274,2,109.0,218.0
OD027316,ORD009187,410,2,66.49,132.98
OD027317,ORD009187,726,1,173.49,173.49
OD027319,ORD009189,65,2,101.99,203.98
OD027320,ORD009189,122,10,102.49,1024.9
OD027321,ORD009189,570,3,68.49,205.47
OD027322,ORD009189,770,6,160.49,962.94
OD027323,ORD009189,211,1,137.79,137.79
OD027362,ORD009200,771,2,19.49,38.98
OD027363,ORD009200,593,3,136.99,410.97
OD027364,ORD009200,799,1,156.79,156.79
OD027365,ORD009200,672,4,95.79,383.16
OD027366,ORD009201,467,2,11.49,22.98
OD027367,ORD009201,363,2,43.49,86.98
OD027368,ORD009201,688,2,188.79,377.58
OD027369,ORD009201,318,1,160.0,160.0
OD027388,ORD009207,646,2,181.0,362.0
OD027389,ORD009207,239,3,159.79,479.37
OD027390,ORD009207,457,2,120.0,240.0
OD027397,ORD009210,678,4,23.99,95.96
OD027398,ORD009210,242,1,189.49,189.49
OD027399,ORD009210,512,4,105.49,421.96
OD027400,ORD009210,522,3,80.0,240.0
OD027420,ORD009218,277,3,74.0,222.0
OD027421,ORD009218,149,2,86.99,173.98
OD027422,ORD009218,102,3,108.0,324.0
OD027435,ORD009224,226,2,87.99,175.98
OD027436,ORD009224,105,2,145.49,290.98
OD027437,ORD009224,75,2,195.79,391.58
OD027450,ORD009229,200,2,17.0,34.0
OD027451,ORD009229,742,7,52.49,367.43
OD027452,ORD009229,352,2,195.79,391.58
OD027453,ORD009229,77,2,121.49,242.98
OD027456,ORD009231,117,7,94.79,663.53
OD027457,ORD009231,664,3,14.99,44.97
OD027458,ORD009232,469,2,127.99,255.98
OD027459,ORD009232,636,4,50.0,200.0
OD027460,ORD009232,99,2,32.79,65.58
OD027461,ORD009232,81,3,121.79,365.37
OD027462,ORD009232,517,3,46.49,139.47
OD027463,ORD009233,3,6,157.99,947.94
OD027464,ORD009233,341,2,66.79,133.58
OD027467,ORD009235,328,3,112.99,338.97
OD027468,ORD009235,65,4,101.99,407.96
OD027469,ORD009235,321,7,102.79,719.53
OD027470,ORD009235,665,3,159.49,478.47
OD027471,ORD009236,563,3,65.79,197.37
OD027472,ORD009236,448,6,118.49,710.94
OD027473,ORD009236,447,6,78.0,468.0
OD027498,ORD009243,643,3,148.0,444.0
OD027499,ORD009243,548,2,50.49,100.98
OD027500,ORD009243,259,4,54.49,217.96
OD027517,ORD009249,672,3,95.79,287.37
OD027518,ORD009249,577,2,70.49,140.98
OD027538,ORD009257,79,4,19.79,79.16
OD027539,ORD009257,259,2,54.49,108.98
OD027540,ORD009257,504,2,61.49,122.98
OD027541,ORD009258,262,1,91.0,91.0
OD027542,ORD009258,381,2,72.0,144.0
OD027543,ORD009258,760,3,23.99,71.97
OD027544,ORD009258,523,2,74.79,149.58
OD027545,ORD009259,524,3,41.79,125.37
OD027546,ORD009259,576,3,112.49,337.47
OD027551,ORD009262,669,9,168.79,1519.11
OD027552,ORD009262,342,2,157.0,314.0
OD027563,ORD009266,158,4,89.49,357.96
OD027569,ORD009270,483,3,84.99,254.97
OD027570,ORD009270,307,3,122.49,367.47
OD027571,ORD009270,49,2,93.0,186.0
OD027572,ORD009271,214,3,98.0,294.0
OD027573,ORD009271,747,4,46.79,187.16
OD027582,ORD009276,621,3,172.79,518.37
OD027583,ORD009276,86,10,60.79,607.9
OD027584,ORD009276,156,1,72.99,72.99
OD027585,ORD009276,594,2,144.79,289.58
OD027586,ORD009276,447,7,78.0,546.0
OD027587,ORD009277,596,3,145.0,435.0
OD027612,ORD009284,758,3,178.0,534.0
OD027639,ORD009292,26,10,122.99,1229.9
OD027653,ORD009298,541,4,148.0,592.0
OD027654,ORD009298,656,1,179.99,179.99
OD027655,ORD009298,161,3,57.0,171.0
OD027656,ORD009298,71,2,36.49,72.98
OD027657,ORD009298,250,2,29.49,58.98
OD027692,ORD009310,730,5,71.79,358.95
OD027693,ORD009310,289,2,147.99,295.98
OD027694,ORD009310,96,2,45.0,90.0
OD027695,ORD009311,558,2,154.79,309.58
OD027696,ORD009311,535,3,31.79,95.37
OD027697,ORD009311,394,3,167.79,503.37
OD027698,ORD009311,510,7,82.99,580.93
OD027699,ORD009311,59,6,31.0,186.0
OD027711,ORD009316,308,2,142.49,284.98
OD027712,ORD009316,758,3,178.0,534.0
OD027713,ORD009316,324,6,127.0,762.0
OD027724,ORD009320,79,2,19.79,39.58
OD027737,ORD009327,592,3,88.99,266.97
OD027738,ORD009327,622,5,130.99,654.95
OD027739,ORD009327,309,2,186.79,373.58
OD027742,ORD009330,61,4,44.0,176.0
OD027743,ORD009330,557,5,11.79,58.95
OD027744,ORD009330,411,3,115.79,347.37
OD027745,ORD009330,401,2,18.0,36.0
OD027746,ORD009330,594,4,144.79,579.16
OD027760,ORD009335,264,1,86.49,86.49
OD027761,ORD009335,387,1,184.79,184.79
OD027762,ORD009335,251,1,103.99,103.99
OD027763,ORD009335,86,1,60.79,60.79
OD027775,ORD009339,421,3,179.49,538.47
OD027776,ORD009339,404,6,145.49,872.94
OD027790,ORD009345,8,3,49.79,149.37
OD027791,ORD009345,447,6,78.0,468.0
OD027792,ORD009345,85,4,71.49,285.96
OD027793,ORD009345,22,4,49.79,199.16
OD027794,ORD009345,310,4,87.99,351.96
OD027817,ORD009353,412,2,128.79,257.58
OD027818,ORD009353,243,2,148.49,296.98
OD027819,ORD009353,789,2,99.49,198.98
OD027820,ORD009353,671,4,57.79,231.16
OD027821,ORD009353,226,4,87.99,351.96
OD027841,ORD009361,770,2,160.49,320.98
OD027842,ORD009362,430,2,161.99,323.98
OD027843,ORD009362,240,1,150.79,150.79
OD027848,ORD009366,489,2,117.0,234.0
OD027849,ORD009366,447,1,78.0,78.0
OD027850,ORD009366,86,2,60.79,121.58
OD027851,ORD009366,95,2,108.0,216.0
OD027852,ORD009367,57,3,122.99,368.97
OD027853,ORD009367,785,2,98.79,197.58
OD027854,ORD009367,550,9,153.99,1385.91
OD027855,ORD009367,280,3,176.0,528.0
OD027856,ORD009367,216,2,106.49,212.98
OD027863,ORD009370,620,4,57.79,231.16
OD027864,ORD009370,150,4,179.0,716.0
OD027865,ORD009370,68,2,149.49,298.98
OD027866,ORD009370,580,3,170.99,512.97
OD027881,ORD009377,126,1,169.0,169.0
OD027882,ORD009378,217,4,120.79,483.16
OD027883,ORD009378,127,3,91.99,275.97
OD027910,ORD009391,36,3,85.99,257.97
OD027911,ORD009391,786,5,93.99,469.95
OD027912,ORD009391,37,3,47.79,143.37
OD027923,ORD009395,437,4,93.79,375.16
OD027924,ORD009395,356,3,146.0,438.0
OD027941,ORD009400,278,3,11.79,35.37
OD027942,ORD009400,567,3,169.99,509.97
OD027943,ORD009400,155,2,25.79,51.58
OD027944,ORD009400,56,3,150.49,451.47
OD027947,ORD009402,214,9,98.0,882.0
OD027948,ORD009403,268,4,182.79,731.16
OD027949,ORD009403,419,1,27.49,27.49
OD027950,ORD009403,408,2,159.79,319.58
OD027952,ORD009405,639,3,61.99,185.97
OD027953,ORD009405,465,2,156.0,312.0
OD027954,ORD009405,617,3,99.79,299.37
OD027955,ORD009405,37,6,47.79,286.74
OD027956,ORD009405,336,4,108.99,435.96
OD027963,ORD009408,662,1,38.0,38.0
OD027964,ORD009408,222,1,94.0,94.0
OD027965,ORD009408,601,2,17.0,34.0
OD027966,ORD009408,741,2,120.79,241.58
OD027967,ORD009408,730,5,71.79,358.95
OD027973,ORD009410,248,2,159.0,318.0
OD027974,ORD009410,77,2,121.49,242.98
OD027975,ORD009410,513,2,190.49,380.98
OD027976,ORD009410,207,4,63.99,255.96
OD027984,ORD009414,355,4,106.99,427.96
OD027985,ORD009414,69,2,116.0,232.0
OD027986,ORD009414,693,3,188.49,565.47
OD027987,ORD009414,642,3,86.99,260.97
OD028036,ORD009429,165,6,113.49,680.94
OD028037,ORD009429,195,4,57.49,229.96
OD028038,ORD009429,553,3,114.49,343.47
OD028039,ORD009429,625,4,51.0,204.0
OD028040,ORD009430,42,2,137.79,275.58
OD028041,ORD009430,248,2,159.0,318.0
OD028042,ORD009430,746,4,144.49,577.96
OD028043,ORD009430,583,2,186.0,372.0
OD028044,ORD009430,752,3,79.99,239.97
OD028063,ORD009437,706,4,39.49,157.96
OD028068,ORD009439,1,1,15.79,15.79
OD028069,ORD009439,782,1,168.0,168.0
OD028071,ORD009441,408,4,159.79,639.16
OD028072,ORD009441,28,1,138.79,138.79
OD028081,ORD009447,598,3,96.99,290.97
OD028103,ORD009454,389,4,12.79,51.16
OD028104,ORD009454,318,6,160.0,960.0
OD028110,ORD009457,260,6,75.99,455.94
OD028111,ORD009457,226,1,87.99,87.99
OD028112,ORD009457,176,5,114.0,570.0
OD028113,ORD009458,379,4,164.79,659.16
OD028114,ORD009458,408,2,159.79,319.58
OD028119,ORD009460,422,6,170.99,1025.94
OD028120,ORD009460,589,2,181.99,363.98
OD028121,ORD009460,659,7,19.0,133.0
OD028122,ORD009461,303,2,188.79,377.58
OD028123,ORD009461,36,7,85.99,601.93
OD028133,ORD009465,466,2,147.49,294.98
OD028134,ORD009466,232,2,35.49,70.98
OD028135,ORD009466,488,2,141.79,283.58
OD028136,ORD009466,292,4,80.0,320.0
OD028137,ORD009466,558,3,154.79,464.37
OD028140,ORD009468,708,1,190.0,190.0
OD028141,ORD009468,85,3,71.49,214.47
OD028156,ORD009472,445,2,14.49,28.98
OD028157,ORD009472,144,2,158.99,317.98
OD028158,ORD009472,630,2,184.99,369.98
OD028170,ORD009476,414,3,165.49,496.47
OD028171,ORD009476,199,4,91.0,364.0
OD028172,ORD009476,755,3,59.49,178.47
OD028173,ORD009476,25,5,88.99,444.95
OD028174,ORD009476,487,3,120.99,362.97
OD028179,ORD009478,540,10,27.0,270.0
OD028180,ORD009478,419,7,27.49,192.43
OD028181,ORD009478,132,3,67.79,203.37
OD028182,ORD009479,637,3,131.99,395.97
OD028183,ORD009479,376,4,50.49,201.96
OD028184,ORD009479,492,6,182.49,1094.94
OD028191,ORD009482,451,4,29.49,117.96
OD028192,ORD009483,598,3,96.99,290.97
OD028193,ORD009483,151,2,53.79,107.58
OD028203,ORD009487,652,2,167.49,334.98
OD028204,ORD009487,691,5,42.0,210.0
OD028205,ORD009487,574,3,67.0,201.0
OD028220,ORD009493,278,6,11.79,70.74
OD028221,ORD009493,588,5,186.79,933.95
OD028222,ORD009494,209,2,108.0,216.0
OD028223,ORD009494,257,3,135.79,407.37
OD028228,ORD009496,760,3,23.99,71.97
OD028229,ORD009496,651,4,103.0,412.0
OD028230,ORD009496,478,3,72.79,218.37
OD028231,ORD009497,627,2,35.99,71.98
OD028232,ORD009497,315,3,12.49,37.47
OD028233,ORD009497,118,1,146.79,146.79
OD028234,ORD009497,320,6,89.0,534.0
OD028244,ORD009501,715,3,44.79,134.37
OD028245,ORD009501,175,5,103.0,515.0
OD028246,ORD009501,147,1,31.79,31.79
OD028247,ORD009502,378,3,68.49,205.47
OD028248,ORD009502,153,5,132.49,662.45
OD028249,ORD009502,343,3,176.0,528.0
OD028255,ORD009504,388,3,149.0,447.0
OD028256,ORD009504,216,2,106.49,212.98
OD028257,ORD009504,180,5,144.79,723.95
OD028258,ORD009504,619,2,164.0,328.0
OD028259,ORD009504,264,4,86.49,345.96
OD028266,ORD009507,495,3,32.49,97.47
OD028267,ORD009507,154,5,119.99,599.95
OD028283,ORD009512,499,2,169.79,339.58
OD028284,ORD009512,740,2,97.79,195.58
OD028285,ORD009512,268,9,182.79,1645.11
OD028286,ORD009512,452,4,121.0,484.0
OD028289,ORD009514,550,1,153.99,153.99
OD028290,ORD009514,196,2,143.99,287.98
OD028291,ORD009514,352,6,195.79,1174.74
OD028292,ORD009514,205,3,32.0,96.0
OD028293,ORD009514,647,1,182.99,182.99
OD028296,ORD009516,142,2,30.79,61.58
OD028310,ORD009521,155,2,25.79,51.58
OD028311,ORD009521,707,2,19.79,39.58
OD028312,ORD009521,752,4,79.99,319.96
OD028313,ORD009521,186,5,62.79,313.95
OD028314,ORD009521,664,4,14.99,59.96
OD028324,ORD009525,313,2,137.0,274.0
OD028325,ORD009525,449,2,185.49,370.98
OD028326,ORD009526,90,2,23.49,46.98
OD028327,ORD009526,655,5,148.79,743.95
OD028328,ORD009526,319,5,23.79,118.95
OD028329,ORD009526,741,2,120.79,241.58
OD028330,ORD009526,46,3,116.0,348.0
OD028333,ORD009528,353,7,113.0,791.0
OD028334,ORD009528,84,2,74.49,148.98
OD028335,ORD009528,179,2,45.49,90.98
OD028336,ORD009528,261,4,93.79,375.16
OD028362,ORD009535,36,2,85.99,171.98
OD028363,ORD009535,3,2,157.99,315.98
OD028364,ORD009535,736,3,91.99,275.97
OD028382,ORD009542,100,3,38.49,115.47
OD028383,ORD009542,330,3,37.79,113.37
OD028384,ORD009542,30,3,150.0,450.0
OD028388,ORD009544,281,3,81.49,244.47
OD028389,ORD009544,508,2,98.49,196.98
OD028390,ORD009544,568,4,150.79,603.16
OD028391,ORD009544,183,3,130.99,392.97
OD028392,ORD009544,258,4,110.49,441.96
OD028397,ORD009546,228,5,114.0,570.0
OD028398,ORD009546,149,2,86.99,173.98
OD028413,ORD009551,727,3,89.49,268.47
OD028414,ORD009552,420,7,110.49,773.43
OD028415,ORD009552,164,1,83.79,83.79
OD028416,ORD009552,233,3,75.0,225.0
OD028417,ORD009552,166,2,189.99,379.98
OD028418,ORD009553,518,9,25.79,232.11
OD028419,ORD009553,668,5,125.79,628.95
OD028420,ORD009553,674,2,178.49,356.98
OD028421,ORD009553,740,2,97.79,195.58
OD028422,ORD009553,144,10,158.99,1589.9
OD028423,ORD009554,283,2,139.79,279.58
OD028424,ORD009554,777,3,172.79,518.37
OD028425,ORD009554,586,6,25.79,154.74
OD028428,ORD009556,514,5,127.0,635.0
OD028429,ORD009556,58,3,72.79,218.37
OD028430,ORD009556,376,4,50.49,201.96
OD028435,ORD009558,558,5,154.79,773.95
OD028436,ORD009558,35,2,54.49,108.98
OD028437,ORD009558,140,1,86.99,86.99
OD028439,ORD009560,49,5,93.0,465.0
OD028440,ORD009560,196,1,143.99,143.99
OD028441,ORD009560,240,3,150.79,452.37
OD028442,ORD009560,73,5,17.49,87.45
OD028474,ORD009570,462,3,36.0,108.0
OD028475,ORD009570,50,5,121.0,605.0
OD028476,ORD009570,487,2,120.99,241.98
OD028477,ORD009570,278,4,11.79,47.16
OD028478,ORD009571,28,6,138.79,832.74
OD028479,ORD009571,536,4,145.99,583.96
OD028480,ORD009571,374,2,123.79,247.58
OD028481,ORD009571,264,2,86.49,172.98
OD028482,ORD009571,665,8,159.49,1275.92
OD028507,ORD009582,387,3,184.79,554.37
OD028508,ORD009582,347,5,60.49,302.45
OD028525,ORD009589,791,10,153.49,1534.9
OD028526,ORD009589,581,2,160.79,321.58
OD028527,ORD009589,62,5,136.99,684.95
OD028529,ORD009591,461,3,11.79,35.37
OD028530,ORD009591,390,2,39.0,78.0
OD028531,ORD009592,625,3,51.0,153.0
OD028532,ORD009592,412,5,128.79,643.95
OD028533,ORD009592,380,2,36.49,72.98
OD028534,ORD009592,227,6,178.49,1070.94
OD028535,ORD009592,681,2,139.49,278.98
OD028538,ORD009595,546,3,55.99,167.97
OD028539,ORD009595,100,2,38.49,76.98
OD028540,ORD009595,423,4,89.79,359.16
OD028541,ORD009595,774,5,63.0,315.0
OD028542,ORD009595,248,3,159.0,477.0
OD028543,ORD009596,472,2,24.0,48.0
OD028544,ORD009596,32,3,149.0,447.0
OD028545,ORD009596,331,8,133.99,1071.92
OD028546,ORD009596,250,2,29.49,58.98
OD028552,ORD009599,556,1,126.99,126.99
OD028553,ORD009599,637,1,131.99,131.99
OD028554,ORD009599,42,4,137.79,551.16
OD028555,ORD009599,550,5,153.99,769.95
OD028556,ORD009600,150,1,179.0,179.0
OD028572,ORD009607,478,3,72.79,218.37
OD028573,ORD009607,253,3,70.0,210.0
OD028586,ORD009612,287,1,22.99,22.99
OD028587,ORD009612,165,3,113.49,340.47
OD028588,ORD009612,402,4,112.99,451.96
OD028589,ORD009612,462,10,36.0,360.0
OD028590,ORD009612,654,6,11.0,66.0
OD028601,ORD009616,474,3,96.0,288.0
OD028620,ORD009622,318,3,160.0,480.0
OD028621,ORD009622,381,2,72.0,144.0
OD028622,ORD009622,799,4,156.79,627.16
OD028680,ORD009643,586,5,25.79,128.95
OD028681,ORD009643,215,3,190.49,571.47
OD028682,ORD009643,201,2,172.99,345.98
OD028704,ORD009651,283,2,139.79,279.58
OD028708,ORD009654,217,2,120.79,241.58
OD028738,ORD009662,677,3,149.49,448.47
OD028739,ORD009662,646,3,181.0,543.0
OD028740,ORD009662,417,4,77.49,309.96
OD028743,ORD009664,392,6,86.79,520.74
OD028744,ORD009664,50,7,121.0,847.0
OD028758,ORD009669,529,3,25.99,77.97
OD028759,ORD009669,665,4,159.49,637.96
OD028760,ORD009669,427,5,19.99,99.95
OD028762,ORD009671,770,3,160.49,481.47
OD028763,ORD009671,174,2,27.0,54.0
OD028798,ORD009682,450,2,138.0,276.0
OD028799,ORD009682,247,3,11.49,34.47
OD028800,ORD009682,768,3,180.99,542.97
OD028801,ORD009682,359,7,127.79,894.53
OD028802,ORD009682,759,3,31.99,95.97
OD028811,ORD009685,685,1,93.0,93.0
OD028812,ORD009685,175,2,103.0,206.0
OD028813,ORD009685,218,8,52.79,422.32
OD028814,ORD009685,405,2,80.0,160.0
OD028829,ORD009690,735,2,72.49,144.98
OD028830,ORD009690,35,2,54.49,108.98
OD028831,ORD009691,437,2,93.79,187.58
OD028832,ORD009691,297,4,26.99,107.96
OD028833,ORD009691,221,7,93.99,657.93
OD028834,ORD009691,154,2,119.99,239.98
OD028838,ORD009693,355,2,106.99,213.98
OD028849,ORD009696,199,5,91.0,455.0
OD028850,ORD009696,608,4,113.79,455.16
OD028851,ORD009696,318,3,160.0,480.0
OD028852,ORD009696,604,3,83.0,249.0
OD028856,ORD009698,601,1,17.0,17.0
OD028857,ORD009698,305,2,96.79,193.58
OD028858,ORD009698,661,2,22.99,45.98
OD028871,ORD009703,222,3,94.0,282.0
OD028872,ORD009703,52,2,146.49,292.98
OD028873,ORD009703,720,2,131.79,263.58
OD028874,ORD009704,57,7,122.99,860.93
OD028875,ORD009704,708,1,190.0,190.0
OD028877,ORD009706,149,4,86.99,347.96
OD028878,ORD009706,636,4,50.0,200.0
OD028879,ORD009706,545,8,122.0,976.0
OD028880,ORD009706,491,2,169.79,339.58
OD028886,ORD009708,142,3,30.79,92.37
OD028898,ORD009712,682,4,146.0,584.0
OD028921,ORD009722,398,1,15.79,15.79
OD028922,ORD009722,212,2,39.79,79.58
OD028923,ORD009722,363,3,43.49,130.47
OD028924,ORD009722,480,8,75.79,606.32
OD028939,ORD009729,378,2,68.49,136.98
OD028940,ORD009729,140,1,86.99,86.99
OD028945,ORD009732,742,2,52.49,104.98
OD028981,ORD009746,750,3,51.99,155.97
OD028982,ORD009746,761,2,80.0,160.0
OD028983,ORD009746,235,2,148.79,297.58
OD028984,ORD009746,702,2,92.0,184.0
OD028985,ORD009746,795,3,44.0,132.0
OD028998,ORD009751,626,3,59.0,177.0
OD028999,ORD009751,514,2,127.0,254.0
OD029000,ORD009751,368,3,73.99,221.97
OD029010,ORD009754,648,9,157.0,1413.0
OD029011,ORD009754,393,5,102.99,514.95
OD029012,ORD009754,126,1,169.0,169.0
OD029013,ORD009754,569,3,197.49,592.47
OD029014,ORD009754,28,2,138.79,277.58
OD029015,ORD009755,19,14,130.79,1831.06
OD029027,ORD009760,729,3,164.49,493.47
OD029028,ORD009760,468,2,16.49,32.98
OD029029,ORD009760,737,1,11.99,11.99
OD029030,ORD009760,576,4,112.49,449.96
OD029031,ORD009760,791,5,153.49,767.45
OD029055,ORD009769,662,2,38.0,76.0
OD029056,ORD009770,775,3,170.79,512.37
OD029057,ORD009770,326,4,101.79,407.16
OD029066,ORD009774,140,3,86.99,260.97
OD029088,ORD009783,136,3,150.0,450.0
OD029100,ORD009789,683,2,42.0,84.0
OD029101,ORD009789,769,3,66.0,198.0
OD029104,ORD009791,1,3,15.79,47.37
OD029105,ORD009791,103,3,162.79,488.37
OD029106,ORD009791,297,5,26.99,134.95
OD029107,ORD009791,653,2,125.49,250.98
OD029110,ORD009794,430,3,161.99,485.97
OD029111,ORD009794,192,5,125.0,625.0
OD029112,ORD009795,607,5,107.49,537.45
OD029113,ORD009796,650,5,12.99,64.95
OD029122,ORD009799,81,8,121.79,974.32
OD029123,ORD009799,453,5,37.79,188.95
OD029133,ORD009803,617,3,99.79,299.37
OD029134,ORD009803,140,2,86.99,173.98
OD029150,ORD009810,720,4,131.79,527.16
OD029151,ORD009810,155,5,25.79,128.95
OD029156,ORD009813,730,2,71.79,143.58
OD029157,ORD009813,406,2,95.49,190.98
OD029166,ORD009818,222,2,94.0,188.0
OD029167,ORD009818,736,4,91.99,367.96
OD029168,ORD009818,363,2,43.49,86.98
OD029169,ORD009818,390,3,39.0,117.0
OD029170,ORD009818,554,1,133.49,133.49
OD029171,ORD009819,324,3,127.0,381.0
OD029172,ORD009819,320,2,89.0,178.0
OD029173,ORD009820,487,4,120.99,483.96
OD029174,ORD009820,777,2,172.79,345.58
OD029175,ORD009820,436,2,50.49,100.98
OD029176,ORD009820,498,4,10.79,43.16
OD029177,ORD009821,35,3,54.49,163.47
OD029178,ORD009821,524,5,41.79,208.95
OD029179,ORD009821,584,3,198.99,596.97
OD029180,ORD009821,497,4,157.0,628.0
OD029181,ORD009821,87,1,185.99,185.99
OD029183,ORD009823,348,1,141.49,141.49
OD029186,ORD009825,742,6,52.49,314.94
OD029187,ORD009825,659,2,19.0,38.0
OD029188,ORD009825,12,3,21.79,65.37
OD029189,ORD009825,497,8,157.0,1256.0
OD029190,ORD009825,225,3,152.99,458.97
OD029218,ORD009835,762,4,125.79,503.16
OD029219,ORD009835,395,3,101.49,304.47
OD029220,ORD009835,768,3,180.99,542.97
OD029221,ORD009835,396,6,141.49,848.94
OD029222,ORD009835,418,4,171.49,685.96
OD029231,ORD009839,122,2,102.49,204.98
OD029234,ORD009841,765,6,189.49,1136.94
OD029235,ORD009841,545,6,122.0,732.0
OD029236,ORD009841,489,3,117.0,351.0
OD029237,ORD009841,311,5,133.79,668.95
OD029238,ORD009841,798,3,30.79,92.37
OD029248,ORD009845,569,8,197.49,1579.92
OD029249,ORD009845,790,2,166.79,333.58
OD029250,ORD009846,359,1,127.79,127.79
OD029251,ORD009846,538,1,174.99,174.99
OD029252,ORD009846,728,3,116.79,350.37
OD029253,ORD009846,132,4,67.79,271.16
OD029256,ORD009848,558,9,154.79,1393.11
OD029257,ORD009848,723,2,66.49,132.98
OD029258,ORD009848,754,4,67.49,269.96
OD029259,ORD009848,206,2,174.0,348.0
OD029260,ORD009848,9,6,37.0,222.0
OD029261,ORD009849,64,1,142.79,142.79
OD029262,ORD009849,600,7,71.0,497.0
OD029263,ORD009849,638,7,192.49,1347.43
OD029267,ORD009851,369,5,177.79,888.95
OD029268,ORD009851,581,1,160.79,160.79
OD029269,ORD009851,262,3,91.0,273.0
OD029270,ORD009852,273,2,183.49,366.98
OD029332,ORD009871,39,3,100.79,302.37
OD029333,ORD009871,374,4,123.79,495.16
