OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
OD044650,ORD015005,476,7,171.0,1197.0
OD044656,ORD015008,737,8,11.99,95.92
OD044657,ORD015008,327,8,29.0,232.0
OD044677,ORD015015,325,3,22.49,67.47
OD044678,ORD015015,103,1,162.79,162.79
OD044679,ORD015015,525,4,188.49,753.96
OD044704,ORD015024,345,4,119.49,477.96
OD044705,ORD015025,103,5,162.79,813.95
OD044706,ORD015025,95,6,108.0,648.0
OD044707,ORD015026,660,3,114.0,342.0
OD044708,ORD015026,299,3,26.0,78.0
OD044709,ORD015026,448,6,118.49,710.94
OD044710,ORD015027,560,3,115.79,347.37
OD044711,ORD015027,722,4,140.99,563.96
OD044712,ORD015027,514,4,127.0,508.0
OD044730,ORD015034,466,7,147.49,1032.43
OD044731,ORD015034,591,2,45.49,90.98
OD044732,ORD015034,328,4,112.99,451.96
OD044733,ORD015034,70,5,76.49,382.45
OD044734,ORD015035,210,4,136.49,545.96
OD044735,ORD015035,506,4,82.0,328.0
OD044736,ORD015035,315,3,12.49,37.47
OD044737,ORD015035,706,1,39.49,39.49
OD044740,ORD015038,403,1,122.0,122.0
OD044741,ORD015039,279,5,109.0,545.0
OD044742,ORD015039,315,8,12.49,99.92
OD044743,ORD015039,790,8,166.79,1334.32
OD044744,ORD015040,166,4,189.99,759.96
OD044745,ORD015040,265,6,144.99,869.94
OD044746,ORD015040,558,1,154.79,154.79
OD044749,ORD015043,721,5,125.0,625.0
OD044750,ORD015043,151,3,53.79,161.37
OD044784,ORD015053,279,3,109.0,327.0
OD044785,ORD015054,485,2,21.99,43.98
OD044786,ORD015054,137,3,58.99,176.97
OD044787,ORD015054,9,1,37.0,37.0
OD044788,ORD015054,747,3,46.79,140.37
OD044805,ORD015060,110,4,43.49,173.96
OD044813,ORD015063,433,2,17.49,34.98
OD044814,ORD015063,378,5,68.49,342.45
OD044815,ORD015063,508,1,98.49,98.49
OD044816,ORD015063,165,2,113.49,226.98
OD044853,ORD015073,515,3,136.49,409.47
OD044854,ORD015073,683,3,42.0,126.0
OD044855,ORD015073,721,2,125.0,250.0
OD044856,ORD015073,691,10,42.0,420.0
OD044857,ORD015073,170,1,69.99,69.99
OD044883,ORD015080,542,2,182.49,364.98
OD044896,ORD015084,219,3,89.99,269.97
OD044898,ORD015086,84,2,74.49,148.98
OD044899,ORD015086,181,2,60.0,120.0
OD044900,ORD015086,230,5,105.49,527.45
OD044901,ORD015086,378,3,68.49,205.47
OD044902,ORD015086,206,6,174.0,1044.0
OD044903,ORD015087,431,1,122.0,122.0
OD044904,ORD015087,488,2,141.79,283.58
OD044905,ORD015087,92,1,121.49,121.49
OD044910,ORD015090,569,10,197.49,1974.9
OD044911,ORD015090,120,9,59.49,535.41
OD044912,ORD015090,682,2,146.0,292.0
OD044913,ORD015090,741,5,120.79,603.95
OD044914,ORD015090,305,6,96.79,580.74
OD044929,ORD015096,138,4,62.0,248.0
OD044930,ORD015096,175,6,103.0,618.0
OD044931,ORD015096,457,4,120.0,480.0
OD044943,ORD015102,429,4,115.0,460.0
OD044944,ORD015102,480,5,75.79,378.95
OD044945,ORD015102,152,8,177.79,1422.32
OD044985,ORD015118,730,1,71.79,71.79
OD044986,ORD015118,342,2,157.0,314.0
OD044987,ORD015118,307,2,122.49,244.98
OD044988,ORD015118,680,2,40.49,80.98
OD044989,ORD015119,244,2,66.99,133.98
OD044990,ORD015119,245,3,185.49,556.47
OD044991,ORD015119,487,3,120.99,362.97
OD044992,ORD015119,192,5,125.0,625.0
OD044993,ORD015119,429,1,115.0,115.0
OD045027,ORD015132,593,1,136.99,136.99
OD045028,ORD015132,606,6,107.99,647.94
OD045032,ORD015134,642,1,86.99,86.99
OD045033,ORD015134,583,6,186.0,1116.0
OD045034,ORD015134,102,4,108.0,432.0
OD045057,ORD015142,533,2,85.0,170.0
OD045058,ORD015142,334,4,95.99,383.96
OD045059,ORD015142,621,1,172.79,172.79
OD045060,ORD015142,55,3,147.0,441.0
OD045061,ORD015142,641,1,195.99,195.99
OD045065,ORD015144,258,2,110.49,220.98
OD045077,ORD015149,586,3,25.79,77.37
OD045078,ORD015149,362,2,198.0,396.0
OD045079,ORD015149,242,2,189.49,378.98
OD045080,ORD015149,779,5,72.49,362.45
OD045085,ORD015151,704,1,82.79,82.79
OD045086,ORD015151,201,2,172.99,345.98
OD045087,ORD015151,711,5,94.49,472.45
OD045088,ORD015151,274,3,109.0,327.0
OD045089,ORD015152,329,10,129.49,1294.9
OD045095,ORD015154,624,4,69.99,279.96
OD045096,ORD015154,34,2,65.49,130.98
OD045097,ORD015154,485,1,21.99,21.99
OD045098,ORD015155,685,4,93.0,372.0
OD045101,ORD015157,231,1,66.79,66.79
OD045102,ORD015157,490,4,137.49,549.96
OD045103,ORD015157,90,9,23.49,211.41
OD045116,ORD015161,661,2,22.99,45.98
OD045117,ORD015161,218,6,52.79,316.74
OD045118,ORD015161,675,2,120.99,241.98
OD045119,ORD015162,164,4,83.79,335.16
OD045120,ORD015162,90,2,23.49,46.98
OD045125,ORD015164,641,3,195.99,587.97
OD045126,ORD015164,134,4,135.79,543.16
OD045127,ORD015164,692,8,17.79,142.32
OD045128,ORD015164,534,3,108.49,325.47
OD045139,ORD015169,799,3,156.79,470.37
OD045140,ORD015169,225,5,152.99,764.95
OD045144,ORD015171,133,5,79.0,395.0
OD045145,ORD015171,653,4,125.49,501.96
OD045146,ORD015171,45,1,82.99,82.99
OD045147,ORD015171,37,9,47.79,430.11
OD045148,ORD015171,392,1,86.79,86.79
OD045149,ORD015172,135,4,173.79,695.16
OD045150,ORD015172,752,2,79.99,159.98
OD045151,ORD015172,70,6,76.49,458.94
OD045152,ORD015172,366,2,40.99,81.98
OD045193,ORD015185,329,4,129.49,517.96
OD045194,ORD015185,628,4,119.79,479.16
OD045195,ORD015185,12,1,21.79,21.79
OD045205,ORD015188,428,10,94.0,940.0
OD045206,ORD015188,98,5,30.99,154.95
OD045207,ORD015188,65,7,101.99,713.93
OD045208,ORD015189,415,2,65.99,131.98
OD045209,ORD015189,102,10,108.0,1080.0
OD045210,ORD015189,699,2,79.49,158.98
OD045211,ORD015189,80,3,15.49,46.47
OD045212,ORD015190,772,3,111.79,335.37
OD045213,ORD015190,307,2,122.49,244.98
OD045224,ORD015194,546,2,55.99,111.98
OD045225,ORD015194,432,3,172.0,516.0
OD045226,ORD015194,13,1,116.49,116.49
OD045232,ORD015196,177,1,195.0,195.0
OD045233,ORD015196,617,4,99.79,399.16
OD045243,ORD015200,395,10,101.49,1014.9
OD045244,ORD015200,480,5,75.79,378.95
OD045246,ORD015202,91,6,97.0,582.0
OD045247,ORD015202,452,2,121.0,242.0
OD045255,ORD015206,238,7,175.79,1230.53
OD045257,ORD015208,733,3,183.49,550.47
OD045258,ORD015208,356,3,146.0,438.0
OD045287,ORD015217,162,10,14.99,149.9
OD045288,ORD015217,561,2,26.79,53.58
OD045289,ORD015217,85,1,71.49,71.49
OD045305,ORD015223,267,2,111.99,223.98
OD045313,ORD015228,793,4,73.99,295.96
OD045314,ORD015228,215,3,190.49,571.47
OD045315,ORD015228,242,1,189.49,189.49
OD045351,ORD015243,349,2,98.79,197.58
OD045352,ORD015243,690,9,83.99,755.91
OD045353,ORD015243,326,2,101.79,203.58
OD045354,ORD015243,480,2,75.79,151.58
OD045355,ORD015243,628,6,119.79,718.74
OD045363,ORD015248,770,2,160.49,320.98
OD045364,ORD015248,673,1,188.49,188.49
OD045365,ORD015248,620,6,57.79,346.74
OD045366,ORD015248,122,4,102.49,409.96
OD045367,ORD015248,636,4,50.0,200.0
OD045370,ORD015250,528,5,30.49,152.45
OD045371,ORD015250,13,2,116.49,232.98
OD045372,ORD015250,222,3,94.0,282.0
OD045380,ORD015253,540,3,27.0,81.0
OD045381,ORD015253,700,8,73.0,584.0
OD045392,ORD015257,580,1,170.99,170.99
OD045393,ORD015257,517,6,46.49,278.94
OD045399,ORD015259,719,2,116.0,232.0
OD045400,ORD015259,351,3,156.79,470.37
OD045402,ORD015261,425,2,57.49,114.98
OD045403,ORD015261,550,2,153.99,307.98
OD045404,ORD015261,779,8,72.49,579.92
OD045408,ORD015263,279,3,109.0,327.0
OD045409,ORD015263,465,2,156.0,312.0
OD045410,ORD015263,196,5,143.99,719.95
OD045411,ORD015263,559,3,145.99,437.97
OD045412,ORD015263,82,3,198.79,596.37
OD045425,ORD015267,655,6,148.79,892.74
OD045426,ORD015267,206,8,174.0,1392.0
OD045427,ORD015267,261,4,93.79,375.16
OD045428,ORD015267,456,2,51.49,102.98
OD045429,ORD015267,699,2,79.49,158.98
OD045432,ORD015269,452,1,121.0,121.0
OD045433,ORD015269,700,5,73.0,365.0
OD045435,ORD015271,557,5,11.79,58.95
OD045439,ORD015273,273,1,183.49,183.49
OD045440,ORD015273,252,2,88.49,176.98
OD045441,ORD015274,106,6,96.49,578.94
OD045442,ORD015274,186,10,62.79,627.9
OD045443,ORD015274,218,2,52.79,105.58
OD045444,ORD015274,43,2,107.99,215.98
OD045445,ORD015275,55,4,147.0,588.0
OD045446,ORD015275,509,3,155.79,467.37
OD045447,ORD015276,636,2,50.0,100.0
OD045448,ORD015276,406,3,95.49,286.47
OD045485,ORD015291,181,2,60.0,120.0
OD045486,ORD015292,384,2,63.49,126.98
OD045487,ORD015292,760,8,23.99,191.92
OD045497,ORD015295,404,4,145.49,581.96
OD045498,ORD015295,358,4,115.0,460.0
OD045499,ORD015296,734,3,32.0,96.0
OD045500,ORD015296,631,3,154.0,462.0
OD045501,ORD015296,657,2,182.79,365.58
OD045525,ORD015306,349,2,98.79,197.58
OD045526,ORD015306,30,3,150.0,450.0
OD045531,ORD015309,116,4,127.49,509.96
OD045532,ORD015309,131,4,37.99,151.96
OD045533,ORD015310,686,2,182.49,364.98
OD045545,ORD015314,733,10,183.49,1834.9
OD045546,ORD015315,552,3,25.79,77.37
OD045547,ORD015315,508,1,98.49,98.49
OD045548,ORD015316,536,9,145.99,1313.91
OD045549,ORD015316,59,5,31.0,155.0
OD045550,ORD015316,551,3,134.79,404.37
OD045551,ORD015316,295,2,38.0,76.0
OD045552,ORD015316,763,3,73.0,219.0
OD045574,ORD015324,584,2,198.99,397.98
OD045575,ORD015324,477,2,48.79,97.58
OD045576,ORD015324,626,2,59.0,118.0
OD045577,ORD015324,479,3,83.49,250.47
OD045578,ORD015324,341,3,66.79,200.37
OD045580,ORD015326,550,3,153.99,461.97
OD045581,ORD015326,132,10,67.79,677.9
OD045582,ORD015326,709,5,191.0,955.0
OD045583,ORD015326,683,4,42.0,168.0
OD045595,ORD015331,60,5,65.99,329.95
OD045596,ORD015331,370,3,89.79,269.37
OD045597,ORD015331,494,1,192.49,192.49
OD045598,ORD015331,231,2,66.79,133.58
OD045599,ORD015332,120,4,59.49,237.96
OD045600,ORD015333,605,2,115.99,231.98
OD045601,ORD015333,734,2,32.0,64.0
OD045602,ORD015333,587,3,117.0,351.0
OD045603,ORD015333,471,3,93.99,281.97
OD045604,ORD015333,4,1,164.49,164.49
OD045623,ORD015340,174,7,27.0,189.0
OD045624,ORD015340,107,2,134.0,268.0
OD045625,ORD015340,373,8,77.79,622.32
OD045626,ORD015340,167,4,15.99,63.96
OD045627,ORD015341,280,5,176.0,880.0
OD045628,ORD015341,356,6,146.0,876.0
OD045632,ORD015343,46,1,116.0,116.0
OD045633,ORD015343,720,3,131.79,395.37
OD045634,ORD015343,353,3,113.0,339.0
OD045635,ORD015343,699,1,79.49,79.49
OD045636,ORD015343,195,6,57.49,344.94
OD045644,ORD015348,748,2,27.49,54.98
OD045645,ORD015348,378,4,68.49,273.96
OD045646,ORD015348,437,4,93.79,375.16
OD045673,ORD015358,767,8,124.0,992.0
OD045684,ORD015364,463,3,104.0,312.0
OD045685,ORD015364,778,2,185.49,370.98
OD045694,ORD015367,521,3,183.99,551.97
OD045695,ORD015367,560,3,115.79,347.37
OD045696,ORD015367,400,5,89.49,447.45
OD045697,ORD015367,156,1,72.99,72.99
OD045698,ORD015367,559,3,145.99,437.97
OD045701,ORD015369,648,4,157.0,628.0
OD045702,ORD015369,256,2,160.0,320.0
OD045717,ORD015375,527,4,115.79,463.16
OD045718,ORD015376,556,4,126.99,507.96
OD045719,ORD015376,10,1,152.49,152.49
OD045720,ORD015376,779,2,72.49,144.98
OD045721,ORD015376,159,9,112.0,1008.0
OD045722,ORD015376,532,6,101.99,611.94
OD045732,ORD015380,731,4,163.79,655.16
OD045733,ORD015380,512,7,105.49,738.43
OD045734,ORD015380,257,9,135.79,1222.11
OD045736,ORD015382,346,3,61.49,184.47
OD045737,ORD015382,498,2,10.79,21.58
OD045738,ORD015382,628,2,119.79,239.58
OD045739,ORD015382,67,7,184.79,1293.53
OD045740,ORD015382,91,2,97.0,194.0
OD045750,ORD015385,635,1,166.99,166.99
OD045751,ORD015385,452,4,121.0,484.0
OD045752,ORD015385,551,7,134.79,943.53
OD045753,ORD015386,666,10,63.99,639.9
OD045754,ORD015386,776,1,34.79,34.79
OD045755,ORD015386,225,2,152.99,305.98
OD045756,ORD015386,402,3,112.99,338.97
OD045757,ORD015386,356,3,146.0,438.0
OD045772,ORD015390,710,8,35.79,286.32
OD045773,ORD015390,462,4,36.0,144.0
OD045774,ORD015390,586,1,25.79,25.79
OD045801,ORD015399,279,5,109.0,545.0
OD045825,ORD015406,583,2,186.0,372.0
OD045826,ORD015407,331,2,133.99,267.98
OD045827,ORD015407,31,4,150.79,603.16
OD045828,ORD015407,203,4,91.79,367.16
OD045829,ORD015407,219,3,89.99,269.97
OD045842,ORD015412,189,3,76.79,230.37
OD045843,ORD015412,622,2,130.99,261.98
OD045847,ORD015414,140,3,86.99,260.97
OD045848,ORD015414,237,7,109.0,763.0
OD045853,ORD015416,416,3,179.0,537.0
OD045854,ORD015416,171,3,113.99,341.97
OD045855,ORD015416,286,2,60.79,121.58
OD045856,ORD015416,196,3,143.99,431.97
OD045857,ORD015417,228,4,114.0,456.0
OD045863,ORD015419,14,2,74.49,148.98
OD045864,ORD015419,173,2,162.99,325.98
OD045865,ORD015419,534,2,108.49,216.98
OD045876,ORD015423,361,2,52.79,105.58
OD045877,ORD015423,116,2,127.49,254.98
OD045892,ORD015428,515,6,136.49,818.94
OD045893,ORD015428,512,18,105.49,1898.82
OD045894,ORD015428,792,4,13.49,53.96
OD045895,ORD015428,300,16,141.79,2268.64
OD045896,ORD015428,606,4,107.99,431.96
OD045898,ORD015430,545,2,122.0,244.0
OD045904,ORD015433,174,1,27.0,27.0
OD045905,ORD015433,61,8,44.0,352.0
OD045906,ORD015433,777,7,172.79,1209.53
OD045907,ORD015433,785,2,98.79,197.58
OD045908,ORD015433,723,7,66.49,465.43
OD045921,ORD015438,444,4,137.99,551.96
OD045922,ORD015438,788,2,29.0,58.0
OD045923,ORD015438,52,8,146.49,1171.92
OD045924,ORD015438,399,6,154.49,926.94
OD045925,ORD015438,413,4,73.99,295.96
OD045941,ORD015443,622,6,130.99,785.94
OD045942,ORD015443,688,2,188.79,377.58
OD045943,ORD015443,647,4,182.99,731.96
OD045944,ORD015443,164,5,83.79,418.95
OD045945,ORD015443,772,4,111.79,447.16
OD045950,ORD015446,114,5,75.0,375.0
OD045951,ORD015446,715,4,44.79,179.16
OD045952,ORD015447,508,1,98.49,98.49
OD045953,ORD015447,57,4,122.99,491.96
OD045962,ORD015451,476,6,171.0,1026.0
OD045963,ORD015451,721,2,125.0,250.0
OD045964,ORD015451,734,2,32.0,64.0
OD045965,ORD015451,717,4,171.99,687.96
OD045966,ORD015451,263,2,150.79,301.58
OD045977,ORD015456,336,3,108.99,326.97
OD045978,ORD015456,707,4,19.79,79.16
OD045979,ORD015456,428,4,94.0,376.0
OD045980,ORD015456,404,5,145.49,727.45
OD045981,ORD015456,291,3,105.79,317.37
OD045985,ORD015459,257,2,135.79,271.58
OD045986,ORD015459,601,1,17.0,17.0
OD045987,ORD015459,795,4,44.0,176.0
OD046008,ORD015467,95,2,108.0,216.0
OD046009,ORD015467,316,2,42.49,84.98
OD046010,ORD015467,730,2,71.79,143.58
OD046011,ORD015467,586,3,25.79,77.37
OD046012,ORD015467,796,2,181.0,362.0
OD046032,ORD015474,30,4,150.0,600.0
OD046033,ORD015474,503,4,125.49,501.96
OD046034,ORD015474,555,3,29.0,87.0
OD046035,ORD015474,488,1,141.79,141.79
OD046058,ORD015482,154,2,119.99,239.98
OD046059,ORD015483,188,6,188.49,1130.94
OD046060,ORD015483,800,2,52.79,105.58
OD046061,ORD015483,275,2,134.99,269.98
OD046062,ORD015483,88,1,31.0,31.0
OD046063,ORD015483,387,1,184.79,184.79
OD046067,ORD015486,641,4,195.99,783.96
OD046068,ORD015486,86,4,60.79,243.16
OD046069,ORD015486,371,1,146.49,146.49
OD046070,ORD015486,543,2,120.79,241.58
OD046071,ORD015486,522,1,80.0,80.0
OD046090,ORD015493,390,7,39.0,273.0
OD046091,ORD015493,573,3,25.0,75.0
OD046092,ORD015494,472,5,24.0,120.0
OD046093,ORD015494,688,3,188.79,566.37
OD046098,ORD015497,56,9,150.49,1354.41
OD046099,ORD015497,299,3,26.0,78.0
OD046100,ORD015497,789,3,99.49,298.47
OD046101,ORD015497,45,4,82.99,331.96
OD046102,ORD015497,666,1,63.99,63.99
OD046113,ORD015500,178,4,114.49,457.96
OD046114,ORD015500,84,7,74.49,521.43
OD046115,ORD015500,292,2,80.0,160.0
OD046116,ORD015500,197,3,79.99,239.97
OD046117,ORD015500,454,7,154.79,1083.53
OD046130,ORD015505,708,7,190.0,1330.0
OD046131,ORD015505,673,2,188.49,376.98
OD046132,ORD015505,594,3,144.79,434.37
OD046133,ORD015505,98,2,30.99,61.98
OD046139,ORD015507,497,4,157.0,628.0
OD046140,ORD015507,495,2,32.49,64.98
OD046142,ORD015509,527,2,115.79,231.58
OD046143,ORD015509,278,5,11.79,58.95
OD046144,ORD015509,268,4,182.79,731.16
OD046154,ORD015513,24,4,50.79,203.16
OD046155,ORD015513,629,4,183.99,735.96
OD046156,ORD015513,4,1,164.49,164.49
OD046157,ORD015513,381,1,72.0,72.0
OD046162,ORD015515,577,3,70.49,211.47
OD046174,ORD015520,795,3,44.0,132.0
OD046175,ORD015520,168,10,73.0,730.0
OD046176,ORD015521,510,3,82.99,248.97
OD046177,ORD015521,680,3,40.49,121.47
OD046183,ORD015524,104,7,76.49,535.43
OD046184,ORD015524,474,3,96.0,288.0
OD046185,ORD015524,559,3,145.99,437.97
OD046186,ORD015524,598,5,96.99,484.95
OD046222,ORD015537,582,4,43.79,175.16
OD046223,ORD015537,207,4,63.99,255.96
OD046224,ORD015537,508,2,98.49,196.98
OD046225,ORD015537,455,3,110.0,330.0
OD046226,ORD015537,100,4,38.49,153.96
OD046227,ORD015538,362,4,198.0,792.0
OD046228,ORD015538,767,10,124.0,1240.0
OD046229,ORD015538,331,3,133.99,401.97
OD046230,ORD015538,693,3,188.49,565.47
OD046231,ORD015539,511,7,89.79,628.53
OD046232,ORD015539,172,10,126.79,1267.9
OD046233,ORD015539,428,3,94.0,282.0
OD046234,ORD015539,336,6,108.99,653.94
OD046235,ORD015540,732,2,21.49,42.98
OD046239,ORD015542,578,5,53.0,265.0
OD046240,ORD015542,663,2,80.0,160.0
OD046241,ORD015542,239,4,159.79,639.16
OD046242,ORD015542,264,5,86.49,432.45
OD046243,ORD015543,421,1,179.49,179.49
OD046244,ORD015543,531,4,142.0,568.0
OD046245,ORD015543,427,5,19.99,99.95
OD046260,ORD015549,414,2,165.49,330.98
OD046268,ORD015552,561,1,26.79,26.79
OD046269,ORD015552,685,5,93.0,465.0
OD046270,ORD015552,564,3,65.99,197.97
OD046271,ORD015552,218,3,52.79,158.37
OD046272,ORD015552,619,3,164.0,492.0
OD046287,ORD015558,513,3,190.49,571.47
OD046292,ORD015560,67,3,184.79,554.37
OD046293,ORD015560,712,2,151.49,302.98
OD046294,ORD015560,787,2,66.0,132.0
OD046307,ORD015566,526,2,18.49,36.98
OD046320,ORD015571,753,2,193.99,387.98
OD046321,ORD015572,386,2,18.99,37.98
OD046322,ORD015572,608,2,113.79,227.58
OD046323,ORD015572,260,3,75.99,227.97
OD046362,ORD015585,260,2,75.99,151.98
OD046363,ORD015585,29,2,190.0,380.0
OD046364,ORD015585,285,4,25.79,103.16
OD046365,ORD015585,570,2,68.49,136.98
OD046368,ORD015587,648,3,157.0,471.0
OD046369,ORD015587,517,3,46.49,139.47
OD046374,ORD015590,687,3,37.79,113.37
OD046375,ORD015590,800,2,52.79,105.58
OD046376,ORD015590,48,2,192.99,385.98
OD046377,ORD015590,56,3,150.49,451.47
OD046378,ORD015590,283,2,139.79,279.58
OD046379,ORD015591,54,3,12.79,38.37
OD046380,ORD015591,25,3,88.99,266.97
OD046381,ORD015591,340,2,58.99,117.98
OD046382,ORD015591,124,6,149.0,894.0
OD046383,ORD015591,718,4,157.99,631.96
OD046389,ORD015594,207,3,63.99,191.97
OD046390,ORD015594,14,1,74.49,74.49
OD046392,ORD015596,321,2,102.79,205.58
OD046393,ORD015596,388,2,149.0,298.0
OD046394,ORD015596,696,2,11.99,23.98
OD046395,ORD015596,596,2,145.0,290.0
OD046396,ORD015596,212,1,39.79,39.79
OD046397,ORD015597,23,4,161.0,644.0
OD046403,ORD015600,211,4,137.79,551.16
OD046404,ORD015600,651,5,103.0,515.0
OD046405,ORD015600,40,2,69.0,138.0
OD046406,ORD015600,485,3,21.99,65.97
OD046415,ORD015603,383,2,185.79,371.58
OD046416,ORD015603,559,3,145.99,437.97
OD046417,ORD015603,715,4,44.79,179.16
OD046418,ORD015603,187,1,197.49,197.49
OD046431,ORD015608,128,2,18.49,36.98
OD046452,ORD015615,421,3,179.49,538.47
OD046453,ORD015615,18,3,173.79,521.37
OD046454,ORD015615,176,2,114.0,228.0
OD046455,ORD015615,447,2,78.0,156.0
OD046456,ORD015615,307,2,122.49,244.98
OD046476,ORD015620,668,3,125.79,377.37
OD046477,ORD015620,306,5,110.99,554.95
OD046478,ORD015620,231,4,66.79,267.16
OD046481,ORD015622,302,3,86.0,258.0
OD046495,ORD015627,764,2,45.49,90.98
OD046496,ORD015627,174,2,27.0,54.0
OD046497,ORD015627,137,2,58.99,117.98
OD046504,ORD015630,726,6,173.49,1040.94
OD046505,ORD015630,172,2,126.79,253.58
OD046506,ORD015630,734,5,32.0,160.0
OD046507,ORD015630,777,4,172.79,691.16
OD046508,ORD015630,347,3,60.49,181.47
OD046561,ORD015649,4,2,164.49,328.98
OD046562,ORD015649,708,8,190.0,1520.0
OD046563,ORD015649,226,3,87.99,263.97
OD046564,ORD015649,718,3,157.99,473.97
OD046572,ORD015652,583,3,186.0,558.0
OD046573,ORD015653,440,1,141.49,141.49
OD046574,ORD015653,576,7,112.49,787.43
OD046575,ORD015653,521,3,183.99,551.97
OD046576,ORD015653,387,2,184.79,369.58
OD046577,ORD015653,510,9,82.99,746.91
OD046578,ORD015654,718,2,157.99,315.98
OD046579,ORD015654,738,4,189.99,759.96
OD046580,ORD015654,501,2,90.99,181.98
OD046599,ORD015659,166,3,189.99,569.97
OD046608,ORD015662,145,3,150.49,451.47
OD046623,ORD015666,373,2,77.79,155.58
OD046624,ORD015666,610,3,147.49,442.47
OD046635,ORD015671,261,3,93.79,281.37
OD046636,ORD015671,58,1,72.79,72.79
OD046637,ORD015671,343,7,176.0,1232.0
OD046638,ORD015671,731,5,163.79,818.95
OD046646,ORD015675,67,8,184.79,1478.32
OD046647,ORD015675,449,6,185.49,1112.94
OD046648,ORD015675,616,1,125.0,125.0
OD046658,ORD015679,799,3,156.79,470.37
OD046659,ORD015679,344,5,121.0,605.0
OD046660,ORD015679,253,2,70.0,140.0
OD046661,ORD015679,177,3,195.0,585.0
OD046662,ORD015680,16,1,126.99,126.99
OD046670,ORD015683,685,3,93.0,279.0
OD046671,ORD015683,629,1,183.99,183.99
OD046672,ORD015683,482,2,153.99,307.98
OD046673,ORD015683,288,4,27.0,108.0
OD046674,ORD015683,222,7,94.0,658.0
OD046680,ORD015685,474,4,96.0,384.0
OD046681,ORD015685,489,3,117.0,351.0
OD046682,ORD015685,696,4,11.99,47.96
OD046683,ORD015685,164,4,83.79,335.16
OD046693,ORD015689,143,3,135.0,405.0
OD046694,ORD015689,548,6,50.49,302.94
OD046706,ORD015693,450,2,138.0,276.0
OD046707,ORD015693,291,6,105.79,634.74
OD046708,ORD015693,148,2,73.49,146.98
OD046709,ORD015693,169,1,20.79,20.79
OD046710,ORD015693,300,3,141.79,425.37
OD046727,ORD015698,261,5,93.79,468.95
OD046728,ORD015698,661,10,22.99,229.9
OD046738,ORD015702,257,2,135.79,271.58
OD046739,ORD015702,338,4,134.99,539.96
OD046740,ORD015702,703,5,108.79,543.95
OD046749,ORD015706,579,6,94.49,566.94
OD046750,ORD015706,307,7,122.49,857.43
OD046753,ORD015708,681,4,139.49,557.96
OD046754,ORD015709,370,3,89.79,269.37
OD046755,ORD015709,72,6,166.99,1001.94
OD046820,ORD015732,83,5,194.49,972.45
OD046821,ORD015732,355,2,106.99,213.98
OD046822,ORD015732,488,10,141.79,1417.9
OD046823,ORD015733,600,3,71.0,213.0
OD046824,ORD015733,635,3,166.99,500.97
OD046825,ORD015733,507,4,136.79,547.16
OD046826,ORD015733,632,10,135.0,1350.0
OD046875,ORD015747,66,2,155.49,310.98
OD046876,ORD015747,527,2,115.79,231.58
OD046877,ORD015747,576,5,112.49,562.45
OD046878,ORD015747,326,3,101.79,305.37
OD046879,ORD015747,639,2,61.99,123.98
OD046887,ORD015751,95,10,108.0,1080.0
OD046888,ORD015751,502,16,65.79,1052.64
OD046889,ORD015751,319,10,23.79,237.9
OD046901,ORD015756,571,4,10.99,43.96
OD046902,ORD015756,343,3,176.0,528.0
OD046911,ORD015760,262,9,91.0,819.0
OD046912,ORD015760,441,3,145.79,437.37
OD046913,ORD015760,573,2,25.0,50.0
OD046927,ORD015767,76,6,52.79,316.74
OD046938,ORD015773,331,3,133.99,401.97
OD046939,ORD015773,564,5,65.99,329.95
OD046940,ORD015773,602,2,146.49,292.98
OD046955,ORD015780,234,1,124.79,124.79
OD046956,ORD015780,595,9,35.99,323.91
OD046957,ORD015780,502,3,65.79,197.37
OD046958,ORD015780,599,10,158.49,1584.9
OD046966,ORD015783,433,6,17.49,104.94
OD046971,ORD015785,516,3,67.0,201.0
OD047001,ORD015795,560,2,115.79,231.58
OD047002,ORD015795,353,2,113.0,226.0
OD047003,ORD015795,68,2,149.49,298.98
OD047004,ORD015795,74,7,58.99,412.93
OD047005,ORD015795,291,1,105.79,105.79
OD047006,ORD015796,279,3,109.0,327.0
OD047007,ORD015796,78,1,129.99,129.99
OD047008,ORD015796,174,4,27.0,108.0
OD047036,ORD015805,788,2,29.0,58.0
OD047037,ORD015805,159,5,112.0,560.0
OD047038,ORD015805,32,2,149.0,298.0
OD047039,ORD015805,675,1,120.99,120.99
OD047040,ORD015805,520,8,58.79,470.32
OD047047,ORD015808,641,6,195.99,1175.94
OD047048,ORD015808,360,4,195.49,781.96
OD047062,ORD015814,639,2,61.99,123.98
OD047063,ORD015814,160,5,69.99,349.95
OD047064,ORD015814,624,4,69.99,279.96
OD047065,ORD015814,196,2,143.99,287.98
OD047066,ORD015814,406,4,95.49,381.96
OD047068,ORD015816,798,2,30.79,61.58
OD047069,ORD015816,526,3,18.49,55.47
OD047070,ORD015816,24,5,50.79,253.95
OD047071,ORD015816,631,10,154.0,1540.0
OD047072,ORD015816,116,3,127.49,382.47
OD047078,ORD015818,758,3,178.0,534.0
OD047079,ORD015818,396,4,141.49,565.96
OD047080,ORD015818,258,7,110.49,773.43
OD047081,ORD015818,343,4,176.0,704.0
OD047082,ORD015818,400,2,89.49,178.98
OD047083,ORD015819,668,3,125.79,377.37
