OrderID,UserID,OrderDate,TotalAmount
ORD017327,USR03183,2021-11-26,1326.79
ORD017331,USR03183,2021-11-06,2106.91
ORD017333,USR03183,2021-08-02,1502.23
ORD017334,USR03183,2021-03-20,2368.72
ORD017335,USR03184,2021-03-09,1267.67
ORD017336,USR03184,2021-08-28,292.82
ORD017340,USR03184,2021-12-25,4790.8
ORD017347,USR03185,2021-10-14,2069.45
ORD017350,USR03187,2021-04-14,1395.0
ORD017358,USR03188,2021-05-22,1373.4
ORD017362,USR03188,2021-07-15,610.47
ORD017364,USR03189,2021-03-24,2414.94
ORD017365,USR03189,2021-08-12,774.94
ORD017366,USR03189,2021-11-18,1233.25
ORD017371,USR03189,2021-03-14,915.93
ORD017372,USR03189,2021-02-10,667.13
ORD017377,USR03191,2021-09-29,700.45
ORD017392,USR03193,2021-10-27,1823.48
ORD017394,USR03193,2021-09-10,809.16
ORD017402,USR03195,2021-07-19,1489.34
ORD017420,USR03198,2021-05-06,2979.94
ORD017423,USR03198,2021-08-10,573.84
ORD017433,USR03199,2021-05-14,483.95
ORD017434,USR03199,2021-03-23,565.47
ORD017436,USR03199,2021-10-21,2099.85
ORD017437,USR03199,2021-03-28,1230.83
ORD017445,USR03202,2021-07-08,1580.14
ORD017446,USR03202,2021-10-23,905.93
ORD017447,USR03202,2021-10-01,1601.82
ORD017448,USR03202,2021-10-17,472.47
ORD017449,USR03202,2021-07-12,2935.43
ORD017454,USR03203,2021-06-13,62.0
ORD017465,USR03204,2021-01-15,1421.33
ORD017467,USR03205,2021-06-07,1905.16
ORD017468,USR03206,2021-06-06,448.9
ORD017477,USR03207,2021-04-07,440.35
ORD017479,USR03207,2021-08-03,2593.64
ORD017480,USR03208,2021-10-17,1841.95
ORD017489,USR03209,2021-02-21,1145.95
ORD017491,USR03210,2021-01-12,1422.53
ORD017499,USR03211,2021-03-01,375.0
ORD017500,USR03211,2021-10-11,71.97
ORD017507,USR03211,2021-08-20,1385.9
ORD017513,USR03213,2021-02-03,87.58
ORD017517,USR03214,2021-03-18,628.95
ORD017521,USR03214,2021-03-20,372.0
ORD017530,USR03216,2021-04-17,479.16
ORD017546,USR03218,2021-04-14,1290.32
ORD017552,USR03219,2021-02-10,103.98
ORD017554,USR03219,2021-09-08,912.21
ORD017555,USR03219,2021-03-18,3206.84
ORD017568,USR03222,2021-02-13,1358.29
ORD017572,USR03223,2021-12-17,696.64
ORD017577,USR03224,2021-08-26,949.32
ORD017585,USR03226,2021-01-30,2504.84
ORD017586,USR03226,2021-08-19,304.98
ORD017591,USR03226,2021-12-27,926.37
ORD017593,USR03227,2021-03-08,2233.28
ORD017602,USR03228,2021-03-01,3467.44
ORD017603,USR03228,2021-11-22,116.96
ORD017607,USR03228,2021-12-29,531.45
ORD017612,USR03229,2021-08-17,2576.31
ORD017622,USR03231,2021-06-25,1461.37
ORD017623,USR03232,2021-10-25,106.47
ORD017626,USR03232,2021-04-20,339.58
ORD017631,USR03233,2021-11-13,404.0
ORD017633,USR03233,2021-07-21,616.44
ORD017639,USR03234,2021-09-11,506.5
ORD017643,USR03234,2021-10-10,1360.14
ORD017645,USR03234,2021-04-06,134.0
ORD017646,USR03235,2021-07-22,710.36
ORD017651,USR03236,2021-05-13,1269.12
ORD017654,USR03236,2021-11-22,2104.01
ORD017658,USR03237,2021-10-27,2348.91
ORD017659,USR03237,2021-08-07,819.47
ORD017660,USR03237,2021-03-30,551.94
ORD017661,USR03237,2021-09-29,1123.58
ORD017663,USR03237,2021-09-07,1162.18
ORD017668,USR03238,2021-04-25,894.05
ORD017673,USR03239,2021-04-17,1062.95
ORD017677,USR03239,2021-03-02,1448.78
ORD017678,USR03240,2021-05-16,1531.87
ORD017686,USR03241,2021-10-29,1365.83
ORD017693,USR03242,2021-03-10,1030.32
ORD017696,USR03242,2021-03-21,429.82
ORD017702,USR03243,2021-03-06,2372.47
ORD017703,USR03244,2021-09-28,1465.48
ORD017707,USR03244,2021-07-10,1221.29
ORD017708,USR03244,2021-04-20,1524.91
ORD017709,USR03244,2021-06-10,977.58
ORD017712,USR03245,2021-12-25,1807.96
ORD017718,USR03246,2021-04-07,709.44
ORD017719,USR03246,2021-02-16,577.45
ORD017726,USR03247,2021-08-02,927.9
ORD017731,USR03248,2021-12-14,1291.14
ORD017732,USR03248,2021-09-19,1324.39
ORD017734,USR03248,2021-05-23,573.0
ORD017737,USR03248,2021-01-15,585.0
ORD017740,USR03249,2021-09-06,77.58
ORD017743,USR03251,2021-07-01,1476.47
ORD017747,USR03252,2021-06-10,1193.69
ORD017748,USR03252,2021-05-18,901.53
ORD017756,USR03253,2021-06-13,194.49
ORD017760,USR03253,2021-09-03,2972.35
ORD017761,USR03254,2021-08-22,1525.36
ORD017766,USR03254,2021-11-29,520.93
ORD017775,USR03255,2021-02-05,179.58
ORD017778,USR03256,2021-02-03,2597.55
ORD017780,USR03256,2021-04-22,796.4
ORD017782,USR03257,2021-12-25,4594.48
ORD017784,USR03257,2021-02-03,1570.41
ORD017787,USR03258,2021-11-18,78.84
ORD017793,USR03259,2021-09-03,1550.7
ORD017797,USR03259,2021-10-09,719.96
ORD017800,USR03260,2021-02-04,827.58
ORD017802,USR03260,2021-10-05,1488.39
ORD017809,USR03262,2021-05-17,423.24
ORD017817,USR03263,2021-11-04,1321.37
ORD017820,USR03263,2021-01-30,1763.27
ORD017822,USR03264,2021-01-13,442.0
ORD017823,USR03264,2021-12-27,3267.83
ORD017824,USR03265,2021-04-27,1202.41
ORD017837,USR03266,2021-10-02,647.74
ORD017843,USR03267,2021-06-25,1509.41
ORD017846,USR03268,2021-07-30,307.16
ORD017848,USR03268,2021-03-24,571.98
ORD017851,USR03268,2021-04-16,2021.78
ORD017852,USR03268,2021-10-23,1931.74
ORD017869,USR03271,2021-05-21,3374.66
ORD017870,USR03271,2021-02-08,107.49
ORD017871,USR03272,2021-01-17,411.39
ORD017874,USR03273,2021-08-26,724.03
ORD017875,USR03273,2021-08-12,100.94
ORD017878,USR03273,2021-01-16,1283.95
ORD017880,USR03273,2021-04-30,145.49
ORD017884,USR03274,2021-04-11,1744.95
ORD017886,USR03275,2021-02-22,70.47
ORD017889,USR03275,2021-08-12,429.98
ORD017892,USR03275,2021-07-31,1225.31
ORD017894,USR03276,2021-11-18,1599.88
ORD017901,USR03277,2021-07-17,625.47
ORD017913,USR03279,2021-02-11,1101.44
ORD017922,USR03280,2021-10-12,200.0
ORD017925,USR03282,2021-01-24,748.98
ORD017931,USR03284,2021-05-27,1996.74
ORD017939,USR03285,2021-05-13,410.37
ORD017940,USR03285,2021-08-11,1513.08
ORD017946,USR03286,2021-09-26,242.0
ORD017953,USR03288,2021-10-15,2841.95
ORD017955,USR03288,2021-11-02,2037.71
ORD017959,USR03290,2021-03-02,720.93
ORD017960,USR03290,2021-08-19,512.24
ORD017965,USR03290,2021-12-23,177.9
ORD017968,USR03292,2021-07-21,3243.65
ORD017971,USR03292,2021-07-27,119.79
ORD017974,USR03293,2021-11-10,291.0
ORD017986,USR03294,2021-03-09,98.95
ORD018003,USR03299,2021-01-31,1399.55
ORD018005,USR03299,2021-06-25,17.49
ORD018013,USR03300,2021-06-22,2258.94
ORD018014,USR03300,2021-01-13,2603.86
ORD018015,USR03300,2021-07-14,1088.25
ORD018016,USR03300,2021-05-23,328.95
ORD018030,USR03304,2021-06-17,1052.31
ORD018034,USR03305,2021-04-11,1311.94
ORD018043,USR03307,2021-09-11,2873.04
ORD018045,USR03307,2021-01-30,1694.29
ORD018046,USR03307,2021-09-17,257.58
ORD018049,USR03307,2021-02-06,2502.62
ORD018050,USR03308,2021-08-05,1388.46
ORD018051,USR03308,2021-10-18,1457.97
ORD018056,USR03308,2021-01-29,391.58
ORD018062,USR03310,2021-06-20,80.0
ORD018076,USR03312,2021-05-10,1906.32
ORD018082,USR03313,2021-05-19,407.96
ORD018085,USR03313,2021-01-29,1060.26
ORD018086,USR03314,2021-05-16,364.0
ORD018091,USR03314,2021-10-01,820.33
ORD018093,USR03314,2021-05-30,2060.78
ORD018095,USR03315,2021-03-17,889.89
ORD018100,USR03315,2021-07-11,1145.19
ORD018103,USR03316,2021-06-17,796.93
ORD018112,USR03317,2021-01-03,664.97
ORD018117,USR03317,2021-03-27,3219.79
ORD018119,USR03317,2021-11-08,1899.82
ORD018133,USR03320,2021-10-19,222.0
ORD018137,USR03321,2021-06-26,872.91
ORD018138,USR03321,2021-10-29,1054.0
ORD018142,USR03322,2021-08-24,861.29
ORD018144,USR03322,2021-05-02,621.56
ORD018146,USR03322,2021-11-22,1193.91
ORD018156,USR03324,2021-03-08,2877.38
ORD018165,USR03326,2021-01-28,923.43
ORD018182,USR03330,2021-11-27,1533.14
ORD018185,USR03331,2021-01-22,527.37
ORD018188,USR03332,2021-05-17,277.63
ORD018202,USR03334,2021-06-23,2291.93
ORD018205,USR03334,2021-09-23,50.37
ORD018213,USR03335,2021-06-04,360.52
ORD018214,USR03336,2021-12-14,767.45
ORD018215,USR03336,2021-08-29,1424.09
ORD018216,USR03336,2021-10-21,428.35
ORD018217,USR03337,2021-08-29,653.82
ORD018219,USR03338,2021-03-14,1710.83
ORD018222,USR03338,2021-01-10,970.91
ORD018229,USR03340,2021-12-17,850.74
ORD018242,USR03341,2021-11-21,376.98
ORD018247,USR03344,2021-12-16,2115.33
ORD018250,USR03346,2021-12-27,2093.3
ORD018252,USR03346,2021-11-20,1929.33
ORD018253,USR03346,2021-08-03,1143.92
ORD018254,USR03346,2021-01-14,1079.9
ORD018259,USR03347,2021-09-18,1359.01
ORD018260,USR03347,2021-06-09,1286.06
ORD018265,USR03348,2021-06-21,2241.28
ORD018272,USR03349,2021-02-12,466.93
ORD018279,USR03349,2021-08-13,1478.48
ORD018291,USR03351,2021-10-18,416.0
ORD018293,USR03351,2021-04-24,1232.88
ORD018295,USR03351,2021-04-04,1179.89
ORD018296,USR03351,2021-11-03,1340.98
ORD018297,USR03351,2021-12-12,1533.21
ORD018300,USR03352,2021-09-02,940.95
ORD018302,USR03352,2021-03-09,1069.87
ORD018304,USR03353,2021-05-24,1163.91
ORD018306,USR03353,2021-04-03,687.96
ORD018324,USR03355,2021-03-16,1557.98
ORD018329,USR03356,2021-05-09,1095.95
ORD018331,USR03356,2021-08-03,2638.42
ORD018340,USR03360,2021-11-17,510.97
ORD018341,USR03360,2021-11-17,1039.8
ORD018344,USR03360,2021-07-01,2105.41
ORD018345,USR03360,2021-05-01,587.0
ORD018349,USR03361,2021-03-05,597.86
ORD018350,USR03361,2021-12-11,685.74
ORD018353,USR03362,2021-10-23,711.16
ORD018357,USR03362,2021-06-24,1979.71
ORD018361,USR03363,2021-07-19,765.96
ORD018365,USR03363,2021-08-24,1981.88
ORD018372,USR03365,2021-04-05,689.55
ORD018375,USR03367,2021-02-13,846.28
ORD018376,USR03368,2021-10-23,205.47
ORD018377,USR03368,2021-06-29,503.05
ORD018380,USR03368,2021-04-21,2099.37
ORD018403,USR03372,2021-09-01,231.58
ORD018404,USR03372,2021-06-21,893.96
ORD018407,USR03372,2021-09-23,734.31
ORD018412,USR03373,2021-07-10,183.98
ORD018416,USR03374,2021-03-08,440.37
ORD018421,USR03374,2021-08-22,3406.18
ORD018428,USR03376,2021-08-29,1241.52
ORD018433,USR03377,2021-12-01,677.45
ORD018435,USR03378,2021-11-02,2556.69
ORD018442,USR03378,2021-05-05,1404.07
ORD018445,USR03380,2021-09-15,240.14
ORD018447,USR03381,2021-10-17,105.58
ORD018449,USR03381,2021-04-30,335.97
ORD018451,USR03381,2021-12-22,363.94
ORD018463,USR03383,2021-04-11,702.95
ORD018464,USR03384,2021-12-13,254.0
ORD018469,USR03385,2021-09-18,2948.71
ORD018474,USR03386,2021-10-31,923.94
ORD018475,USR03386,2021-05-06,2682.86
ORD018478,USR03386,2021-01-26,827.95
ORD018481,USR03387,2021-06-21,1045.73
ORD018482,USR03387,2021-06-13,535.96
ORD018483,USR03387,2021-04-27,1213.94
ORD018485,USR03387,2021-01-12,1044.95
ORD018488,USR03387,2021-01-05,402.96
ORD018492,USR03388,2021-02-19,1613.41
ORD018493,USR03388,2021-05-01,556.47
ORD018496,USR03388,2021-04-06,153.79
ORD018499,USR03389,2021-05-17,96.94
ORD018500,USR03389,2021-11-08,739.68
ORD018503,USR03389,2021-08-22,3190.33
ORD018510,USR03390,2021-07-31,548.97
ORD018520,USR03391,2021-01-07,2686.8
ORD018534,USR03392,2021-08-03,1507.35
ORD018545,USR03395,2021-05-04,1285.97
ORD018546,USR03396,2021-11-30,658.69
ORD018548,USR03396,2021-12-23,2125.12
ORD018550,USR03396,2021-01-01,2369.16
ORD018551,USR03396,2021-11-17,975.0
ORD018558,USR03397,2021-01-05,3527.21
ORD018564,USR03398,2021-06-18,1118.62
ORD018567,USR03398,2021-10-17,1353.5
ORD018568,USR03398,2021-01-11,543.9
ORD018582,USR03402,2021-06-16,1167.28
ORD018584,USR03402,2021-01-26,1253.86
ORD018588,USR03404,2021-09-25,388.97
ORD018589,USR03404,2021-09-20,1171.26
ORD018593,USR03404,2021-09-13,610.91
ORD018603,USR03406,2021-02-16,1225.29
ORD018606,USR03406,2021-11-09,845.42
ORD018619,USR03410,2021-09-04,722.56
ORD018621,USR03410,2021-12-03,974.26
ORD018623,USR03410,2021-07-10,389.61
ORD018634,USR03412,2021-10-26,1565.44
ORD018637,USR03413,2021-06-01,140.98
ORD018640,USR03414,2021-12-06,463.44
ORD018644,USR03414,2021-06-10,305.37
ORD018645,USR03415,2021-12-30,2614.9
ORD018656,USR03416,2021-04-05,733.53
ORD018658,USR03416,2021-09-19,320.37
ORD018664,USR03417,2021-03-29,3415.51
ORD018668,USR03418,2021-07-08,1351.4
ORD018671,USR03418,2021-07-17,1655.27
ORD018673,USR03419,2021-03-31,2046.03
ORD018676,USR03420,2021-05-28,506.37
ORD018679,USR03420,2021-02-27,635.97
ORD018683,USR03421,2021-03-06,296.37
ORD018685,USR03421,2021-12-26,1456.57
ORD018686,USR03421,2021-08-12,2163.83
ORD018687,USR03421,2021-01-31,416.0
ORD018689,USR03422,2021-04-08,3138.32
ORD018699,USR03423,2021-12-26,971.17
ORD018702,USR03423,2021-09-16,821.95
ORD018717,USR03425,2021-10-07,1099.97
ORD018719,USR03426,2021-03-04,183.58
ORD018731,USR03427,2021-07-18,40.98
ORD018734,USR03427,2021-12-30,609.35
ORD018735,USR03427,2021-07-08,764.0
ORD018740,USR03428,2021-01-09,935.08
ORD018743,USR03428,2021-09-12,743.54
ORD018744,USR03428,2021-06-09,645.96
ORD018746,USR03428,2021-02-14,1121.96
ORD018751,USR03430,2021-01-02,968.93
ORD018760,USR03431,2021-01-02,520.47
ORD018764,USR03431,2021-03-26,117.0
ORD018774,USR03436,2021-04-16,1639.87
ORD018782,USR03437,2021-11-02,252.45
ORD018784,USR03438,2021-03-04,1028.3
ORD018787,USR03439,2021-04-05,963.78
ORD018791,USR03440,2021-04-29,1439.39
ORD018802,USR03441,2021-12-31,3100.63
ORD018806,USR03442,2021-05-16,1895.38
ORD018810,USR03442,2021-02-05,965.99
ORD018820,USR03445,2021-01-20,1563.92
ORD018821,USR03445,2021-11-07,521.39
ORD018822,USR03445,2021-04-25,616.25
ORD018833,USR03448,2021-06-08,1997.24
ORD018835,USR03449,2021-12-13,558.98
ORD018843,USR03449,2021-03-01,2038.05
ORD018847,USR03450,2021-05-16,1332.66
ORD018854,USR03451,2021-02-09,1143.43
ORD018855,USR03451,2021-03-29,661.96
ORD018858,USR03452,2021-05-17,1184.36
ORD018870,USR03454,2021-01-10,248.97
ORD018871,USR03454,2021-09-09,1746.39
ORD018875,USR03454,2021-08-01,1099.92
ORD018881,USR03455,2021-01-19,421.96
ORD018886,USR03456,2021-10-27,813.92
ORD018887,USR03456,2021-08-16,1920.4
ORD018890,USR03456,2021-01-15,1602.23
ORD018898,USR03458,2021-03-30,642.48
ORD018903,USR03459,2021-08-18,1406.61
ORD018908,USR03459,2021-10-11,574.59
ORD018917,USR03460,2021-01-13,524.15
ORD018931,USR03463,2021-08-13,1239.07
ORD018939,USR03466,2021-10-19,976.99
ORD018945,USR03467,2021-02-02,362.0
ORD018947,USR03467,2021-04-23,1436.46
ORD018948,USR03467,2021-02-09,2261.53
ORD018951,USR03468,2021-05-07,131.98
ORD018952,USR03468,2021-04-19,1334.0
ORD018960,USR03469,2021-07-14,216.0
ORD018964,USR03470,2021-05-15,165.98
ORD018977,USR03471,2021-01-23,1255.9
ORD018987,USR03474,2021-04-22,698.95
ORD018994,USR03475,2021-09-05,580.44
ORD018997,USR03476,2021-05-20,1110.1
ORD018999,USR03476,2021-01-24,290.47
ORD019000,USR03476,2021-07-07,218.35
ORD019001,USR03477,2021-05-03,108.95
ORD019002,USR03477,2021-04-22,554.37
ORD019007,USR03478,2021-03-05,1842.38
ORD019014,USR03480,2021-07-03,359.97
ORD019017,USR03480,2021-12-28,1648.39
ORD019020,USR03481,2021-04-23,1858.89
ORD019022,USR03481,2021-09-06,977.16
ORD019025,USR03481,2021-09-26,2650.77
ORD019030,USR03482,2021-03-18,1213.83
ORD019033,USR03482,2021-04-14,300.98
ORD019039,USR03483,2021-12-20,2109.78
ORD019040,USR03483,2021-05-17,1151.48
ORD019042,USR03484,2021-01-03,1413.09
ORD019046,USR03484,2021-12-20,1443.84
ORD019047,USR03484,2021-11-02,1324.59
ORD019048,USR03484,2021-08-07,147.0
ORD019050,USR03485,2021-01-21,974.45
ORD019053,USR03486,2021-11-11,638.45
ORD019055,USR03486,2021-01-25,64.95
ORD019059,USR03487,2021-11-17,712.12
ORD019060,USR03487,2021-03-10,855.84
ORD019061,USR03487,2021-08-02,1864.88
ORD019077,USR03489,2021-05-01,2404.34
ORD019078,USR03489,2021-12-24,1261.92
ORD019082,USR03490,2021-04-12,346.96
ORD019090,USR03491,2021-10-21,671.95
ORD019092,USR03491,2021-04-02,547.47
ORD019093,USR03491,2021-08-01,1008.11
ORD019096,USR03492,2021-03-24,1326.37
ORD019099,USR03492,2021-08-01,381.43
ORD019104,USR03494,2021-04-28,688.98
ORD019106,USR03494,2021-05-29,1168.93
ORD019107,USR03494,2021-08-29,3178.16
ORD019110,USR03495,2021-08-12,1548.9
ORD019112,USR03495,2021-09-18,500.0
ORD019113,USR03495,2021-06-04,1474.33
ORD019117,USR03495,2021-11-17,1633.98
ORD019118,USR03495,2021-07-03,478.53
ORD019121,USR03496,2021-10-19,687.33
ORD019122,USR03496,2021-02-25,1284.43
ORD019135,USR03499,2021-03-18,1726.31
ORD019136,USR03499,2021-10-07,1227.72
ORD019138,USR03499,2021-01-04,1212.29
ORD019140,USR03500,2021-10-21,1317.43
ORD019141,USR03500,2021-02-18,2116.07
ORD019142,USR03500,2021-06-11,1575.38
ORD019144,USR03500,2021-05-20,1888.95
ORD019147,USR03501,2021-01-10,84.98
ORD019148,USR03501,2021-03-14,2217.84
ORD019151,USR03502,2021-09-03,2384.82
ORD019153,USR03503,2021-09-27,2223.85
ORD019155,USR03504,2021-04-14,2970.87
ORD019159,USR03504,2021-06-26,1482.45
ORD019164,USR03505,2021-07-29,2871.9
ORD019165,USR03505,2021-02-16,561.45
ORD019168,USR03506,2021-08-30,1132.31
ORD019170,USR03506,2021-12-29,979.69
ORD019177,USR03507,2021-08-26,1081.01
ORD019178,USR03507,2021-03-20,1514.29
ORD019179,USR03508,2021-11-09,40.99
ORD019181,USR03508,2021-05-28,1933.94
ORD019182,USR03508,2021-03-28,1438.87
ORD019186,USR03508,2021-09-09,431.16
ORD019190,USR03509,2021-08-22,1293.51
ORD019192,USR03509,2021-03-20,1935.42
ORD019195,USR03509,2021-07-28,784.85
ORD019202,USR03510,2021-09-09,1870.95
ORD019203,USR03510,2021-12-09,257.58
ORD019205,USR03510,2021-01-21,728.94
ORD019207,USR03510,2021-06-08,2579.85
ORD019209,USR03512,2021-03-01,2697.45
ORD019213,USR03513,2021-06-12,342.98
ORD019214,USR03513,2021-11-26,1154.61
ORD019215,USR03513,2021-02-28,262.95
ORD019216,USR03513,2021-05-22,73.96
ORD019221,USR03514,2021-06-05,361.05
ORD019224,USR03515,2021-05-02,1982.66
ORD019226,USR03515,2021-10-11,863.97
ORD019228,USR03516,2021-12-12,809.75
ORD019230,USR03516,2021-01-25,258.51
ORD019251,USR03521,2021-11-13,447.16
ORD019266,USR03525,2021-05-01,1288.31
ORD019270,USR03525,2021-07-16,721.58
ORD019282,USR03528,2021-12-30,1732.37
ORD019294,USR03529,2021-09-06,260.97
ORD019301,USR03530,2021-07-11,284.0
ORD019310,USR03532,2021-06-11,2419.41
ORD019311,USR03532,2021-09-09,560.03
ORD019312,USR03532,2021-12-26,1067.98
ORD019322,USR03534,2021-03-30,573.48
ORD019323,USR03534,2021-04-24,627.45
ORD019327,USR03535,2021-08-03,74.95
ORD019333,USR03536,2021-04-08,1292.94
ORD019334,USR03536,2021-06-19,1225.41
ORD019335,USR03536,2021-06-27,1078.22
ORD019345,USR03538,2021-03-31,1158.38
ORD019346,USR03538,2021-11-08,1009.72
ORD019352,USR03541,2021-04-13,848.97
ORD019353,USR03541,2021-08-08,375.98
ORD019357,USR03541,2021-05-22,913.16
ORD019358,USR03542,2021-04-20,3245.38
ORD019369,USR03543,2021-01-04,1977.77
ORD019379,USR03545,2021-02-08,1129.65
ORD019383,USR03545,2021-08-08,660.0
ORD019385,USR03545,2021-12-19,775.04
ORD019386,USR03546,2021-08-23,1130.0
ORD019388,USR03546,2021-03-19,567.96
ORD019390,USR03546,2021-05-26,711.16
ORD019404,USR03548,2021-08-31,2080.29
ORD019412,USR03549,2021-08-22,173.79
ORD019415,USR03550,2021-10-21,2332.74
ORD019416,USR03550,2021-01-11,519.14
ORD019417,USR03550,2021-08-06,300.98
ORD019419,USR03550,2021-03-13,1758.11
ORD019420,USR03550,2021-11-06,383.97
ORD019426,USR03552,2021-10-31,306.0
ORD019428,USR03552,2021-10-28,1257.72
ORD019433,USR03553,2021-08-30,21.58
ORD019440,USR03556,2021-03-20,1224.91
ORD019445,USR03557,2021-03-03,754.45
ORD019447,USR03557,2021-05-26,1860.99
ORD019449,USR03557,2021-04-04,1705.94
ORD019450,USR03557,2021-03-23,358.0
ORD019453,USR03558,2021-04-15,892.14
ORD019455,USR03558,2021-10-16,133.98
ORD019461,USR03559,2021-05-15,1011.97
ORD019469,USR03560,2021-07-15,1987.01
ORD019471,USR03560,2021-02-01,1795.05
ORD019473,USR03561,2021-01-09,2653.83
ORD019477,USR03562,2021-04-16,379.98
ORD019479,USR03563,2021-04-07,485.99
ORD019482,USR03563,2021-12-02,727.95
ORD019499,USR03566,2021-04-20,43.16
ORD019500,USR03566,2021-07-19,1453.54
ORD019507,USR03568,2021-10-11,1189.16
ORD019509,USR03568,2021-11-27,1413.42
ORD019519,USR03570,2021-02-06,2397.98
ORD019521,USR03571,2021-12-13,1072.37
ORD019522,USR03571,2021-12-21,2822.78
ORD019524,USR03572,2021-11-20,1267.48
ORD019531,USR03574,2021-09-06,1516.0
ORD019533,USR03575,2021-04-14,1142.58
ORD019538,USR03575,2021-12-22,3102.56
ORD019540,USR03575,2021-06-23,759.96
ORD019541,USR03576,2021-12-11,433.96
ORD019543,USR03576,2021-06-29,723.65
ORD019547,USR03577,2021-12-09,193.98
ORD019558,USR03580,2021-10-14,965.84
ORD019560,USR03580,2021-05-15,820.76
ORD019561,USR03580,2021-03-12,739.33
ORD019568,USR03581,2021-09-10,77.49
ORD019570,USR03581,2021-03-25,1752.52
ORD019571,USR03581,2021-06-09,850.91
ORD019575,USR03584,2021-05-04,763.96
ORD019579,USR03584,2021-05-05,1030.43
ORD019583,USR03585,2021-07-18,2452.67
ORD019586,USR03585,2021-12-08,697.94
ORD019596,USR03587,2021-08-25,1368.86
ORD019600,USR03587,2021-12-31,1018.44
ORD019601,USR03587,2021-05-01,861.94
ORD019608,USR03588,2021-10-27,773.94
ORD019609,USR03588,2021-06-11,1336.92
ORD019617,USR03589,2021-10-09,289.58
ORD019620,USR03590,2021-06-25,689.8
ORD019622,USR03590,2021-12-15,518.94
ORD019625,USR03591,2021-10-03,123.99
ORD019640,USR03593,2021-10-25,1718.51
ORD019643,USR03594,2021-04-23,137.96
ORD019649,USR03596,2021-07-19,2346.04
ORD019656,USR03597,2021-02-11,629.16
ORD019659,USR03598,2021-09-11,1462.89
ORD019666,USR03599,2021-08-16,101.58
ORD019673,USR03600,2021-06-15,2548.4
ORD019674,USR03601,2021-01-27,1930.4
ORD019679,USR03603,2021-03-23,964.97
ORD019680,USR03603,2021-10-20,1358.11
ORD019681,USR03603,2021-05-23,1930.23
ORD019683,USR03603,2021-09-17,3221.21
ORD019690,USR03605,2021-12-31,1737.86
ORD019691,USR03606,2021-06-15,887.92
ORD019696,USR03607,2021-10-10,230.0
ORD019705,USR03609,2021-08-18,1619.94
ORD019707,USR03609,2021-07-11,113.49
ORD019709,USR03610,2021-04-02,3151.8
ORD019710,USR03610,2021-01-25,626.99
ORD019717,USR03612,2021-02-13,2763.67
ORD019719,USR03613,2021-12-31,1864.24
ORD019720,USR03613,2021-08-21,1534.68
ORD019728,USR03614,2021-09-28,2131.5
ORD019731,USR03614,2021-10-15,207.0
ORD019732,USR03615,2021-08-05,1482.97
ORD019742,USR03616,2021-09-16,3164.04
ORD019745,USR03616,2021-11-29,2784.43
ORD019762,USR03619,2021-06-14,77.37
ORD019766,USR03620,2021-06-15,772.29
ORD019770,USR03620,2021-02-10,1579.26
ORD019774,USR03621,2021-05-29,81.0
ORD019777,USR03621,2021-09-08,674.99
ORD019779,USR03622,2021-06-14,1421.91
ORD019781,USR03622,2021-12-04,717.94
ORD019783,USR03622,2021-09-05,2105.32
ORD019792,USR03623,2021-08-14,669.94
ORD019794,USR03623,2021-06-02,836.98
ORD019804,USR03625,2021-01-30,2995.58
ORD019809,USR03626,2021-02-08,793.92
ORD019816,USR03630,2021-03-19,1100.09
ORD019825,USR03631,2021-12-17,644.93
ORD019826,USR03631,2021-06-17,582.96
ORD019828,USR03631,2021-05-16,527.37
ORD019829,USR03631,2021-04-11,742.26
ORD019830,USR03632,2021-04-28,3774.2
ORD019834,USR03633,2021-10-11,40.47
ORD019841,USR03634,2021-03-08,75.49
ORD019844,USR03635,2021-02-17,803.95
ORD019859,USR03639,2021-03-20,2545.86
ORD019863,USR03639,2021-08-08,1437.48
ORD019866,USR03639,2021-11-17,2088.83
ORD019870,USR03640,2021-07-14,783.97
ORD019872,USR03640,2021-08-21,845.96
ORD019875,USR03640,2021-10-05,947.07
ORD019877,USR03641,2021-08-17,629.93
ORD019882,USR03643,2021-01-20,1553.52
ORD019884,USR03643,2021-08-31,339.14
ORD019887,USR03643,2021-06-17,188.79
ORD019890,USR03644,2021-09-26,703.32
ORD019894,USR03645,2021-05-17,884.93
ORD019895,USR03645,2021-09-16,1068.58
ORD019898,USR03647,2021-01-28,1685.3
ORD019910,USR03649,2021-07-30,1472.31
ORD019912,USR03649,2021-11-07,1295.51
ORD019916,USR03650,2021-07-23,735.96
ORD019923,USR03651,2021-02-12,701.44
ORD019925,USR03651,2021-06-05,335.94
ORD019932,USR03653,2021-10-03,361.47
ORD019935,USR03653,2021-10-10,374.37
ORD019936,USR03654,2021-02-01,1783.49
ORD019937,USR03654,2021-11-05,356.94
ORD019939,USR03654,2021-04-23,1848.47
ORD019948,USR03657,2021-09-11,1052.96
ORD019949,USR03657,2021-08-09,432.45
ORD019951,USR03657,2021-08-15,1470.76
ORD019954,USR03657,2021-02-25,414.45
ORD019955,USR03657,2021-07-31,1331.29
ORD019960,USR03658,2021-04-15,311.58
ORD019966,USR03659,2021-04-23,1680.39
ORD019968,USR03659,2021-04-30,320.0
ORD019977,USR03661,2021-09-27,999.34
ORD019985,USR03662,2021-02-20,2233.9
